MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.35868471;8.0E-5;86.3931;113.1373;53.1969;306.9301;3.3789E-5;1.18E-6;0;Iridium
14.35868466;7.95E-5;86.3931;113.108;53.2453;306.8817;3.2911E-5;1.15E-6;0;Iridium
14.3586866;7.19E-5;86.3929;112.6987;57.184;302.9426;3.5278E-5;1.22E-6;0;Iridium
14.35868739;6.77E-5;86.3928;112.4647;60.1669;299.9595;3.4109E-5;1.19E-6;0;Iridium
14.35868949;6.03E-5;86.3927;111.9092;69.6371;290.489;3.4395E-5;1.19E-6;0;Iridium
14.35868949;6.03E-5;86.3927;111.9092;69.6371;290.489;3.4395E-5;1.19E-6;0;Iridium
14.35868936;5.98E-5;86.3927;111.88;69.9255;290.2006;3.2733E-5;1.15E-6;0;Iridium
14.35869076;5.65E-5;86.3926;111.4707;78.4634;281.6626;3.0696E-5;1.09E-6;0;Iridium
14.35869076;5.65E-5;86.3926;111.4707;78.4634;281.6626;3.0696E-5;1.09E-6;0;Iridium
14.35869179;5.49E-5;86.3925;111.0614;87.416;272.71;2.744E-5;9.9E-7;0;Iridium
14.35869205;5.49E-5;86.3924;110.9444;89.7561;270.3699;2.5948E-5;9.5E-7;0;Iridium
14.35869363;5.54E-5;86.3923;110.6227;98.1976;261.9284;2.5878E-5;9.5E-7;0;Iridium
14.35869363;5.54E-5;86.3923;110.6227;98.1976;261.9284;2.5878E-5;9.5E-7;0;Iridium
14.35869403;5.53E-5;86.3922;110.5643;99.613;260.513;2.6293E-5;9.6E-7;0;Iridium
14.35869556;5.78E-5;86.3922;110.1841;107.9384;252.1876;2.4552E-5;9.1E-7;0;Iridium
14.35869741;6.15E-5;86.3921;109.7747;115.764;244.3621;2.4535E-5;9.1E-7;0;Iridium
14.3586991;6.63E-5;86.392;109.3652;122.3192;237.8069;2.5403E-5;9.3E-7;0;Iridium
14.3586991;6.64E-5;86.392;109.336;122.6127;237.5134;2.4733E-5;9.1E-7;0;Iridium
14.3586999;7.58E-5;86.392;108.9559;129.2102;230.9162;2.3235E-5;8.7E-7;0;Iridium
14.35870002;7.66E-5;86.3919;108.8388;129.0355;231.091;2.2362E-5;8.5E-7;0;Iridium
14.35870034;8.14E-5;86.3919;108.5463;131.9983;228.1284;1.9566E-5;7.6E-7;0;Iridium
14.35870022;8.19E-5;86.3918;108.5171;132.2194;227.9072;1.8193E-5;7.3E-7;0;Iridium
14.35870173;8.72E-5;86.3918;108.1077;134.4668;225.66;2.2246E-5;8.4E-7;0;Iridium
14.35870294;9.57E-5;86.3917;107.6982;136.5551;223.5722;2.4089E-5;9.0E-7;0;Iridium
14.35870307;9.68E-5;86.3917;107.669;136.717;223.4102;2.425E-5;9.0E-7;0;Iridium
14.35870458;0.0001058;86.3917;107.2598;138.3781;221.7496;2.6391E-5;9.6E-7;0;Iridium
14.35870669;0.0001158;86.3916;106.8504;139.6436;220.4846;3.0159E-5;1.07E-6;0;Iridium
14.35870754;0.0001196;86.3916;106.6749;139.6793;220.4492;3.1525E-5;1.11E-6;0;Iridium
14.35870863;0.0001248;86.3916;106.441;140.1297;219.9992;3.2281E-5;1.13E-6;0;Iridium
14.35870949;0.0001284;86.3915;106.2655;140.0312;220.0979;3.3106E-5;1.16E-6;0;Iridium
14.35871038;0.0001349;86.3915;106.0022;140.4092;219.7204;3.1396E-5;1.11E-6;0;Iridium
14.35871038;0.0001349;86.3915;106.0022;140.4092;219.7204;3.1396E-5;1.11E-6;0;Iridium
14.35871192;0.0001432;86.3915;105.622;140.4954;219.6347;3.0684E-5;1.09E-6;0;Iridium
14.35871285;0.0001474;86.3915;105.4173;140.284;219.8465;3.0072E-5;1.07E-6;0;Iridium
14.35871319;0.0001519;86.3915;105.1833;140.1298;220.0011;2.6978E-5;9.8E-7;0;Iridium
14.35871383;0.0001565;86.3915;105.0079;139.9897;220.1415;2.6285E-5;9.6E-7;0;Iridium
14.35871448;0.000162;86.3915;104.7739;139.7603;220.3714;2.4358E-5;9.0E-7;0;Iridium
14.35871453;0.000163;86.3915;104.7446;139.7558;220.376;2.3812E-5;8.9E-7;0;Iridium
14.35871625;0.0001722;86.3915;104.3352;139.2772;220.8554;2.3433E-5;8.8E-7;0;Iridium
14.35871625;0.0001722;86.3915;104.3352;139.2772;220.8554;2.3433E-5;8.8E-7;0;Iridium
14.35871707;0.0001762;86.3915;104.1597;138.9903;221.1426;2.3729E-5;8.9E-7;0;Iridium
14.35871718;0.0001776;86.3915;104.1012;138.8577;221.2753;2.2807E-5;8.6E-7;0;Iridium
14.35871856;0.0001852;86.3915;103.7502;138.4289;221.7048;2.3339E-5;8.7E-7;0;Iridium
14.35871893;0.000187;86.3916;103.6625;138.224;221.9099;2.3076E-5;8.7E-7;0;Iridium
14.35871948;0.0001902;86.3916;103.5162;138.0012;222.1331;2.3508E-5;8.8E-7;0;Iridium
14.35871962;0.0001907;86.3916;103.487;137.9054;222.229;2.366E-5;8.8E-7;0;Iridium
14.35872154;0.0001988;86.3916;103.1068;137.1267;223.0085;2.6761E-5;9.7E-7;0;Iridium
14.3587227;0.0002037;86.3916;102.902;136.6925;223.4432;2.8517E-5;1.02E-6;0;Iridium
14.3587238;0.0002076;86.3917;102.6973;136.2958;223.8404;3.073E-5;1.09E-6;0;Iridium
14.35872482;0.0002119;86.3916;102.4926;135.781;224.3557;3.1997E-5;1.12E-6;0;Iridium
14.35872556;0.0002175;86.3916;102.2294;135.2561;224.8811;3.166E-5;1.12E-6;0;Iridium
14.35872634;0.0002205;86.3916;102.0831;134.841;225.2966;3.3238E-5;1.16E-6;0;Iridium
14.3587273;0.0002258;86.3916;101.8199;134.271;225.8672;3.3301E-5;1.16E-6;0;Iridium
14.35872814;0.0002296;86.3916;101.6444;133.8188;226.3199;3.4228E-5;1.19E-6;0;Iridium
14.35872998;0.0002378;86.3917;101.235;132.8563;227.2834;3.5378E-5;1.22E-6;0;Iridium
14.35873034;0.0002421;86.3917;101.0011;132.4018;227.7384;3.2268E-5;1.13E-6;0;Iridium
14.35873111;0.0002454;86.3917;100.8256;131.8413;228.2993;3.2576E-5;1.14E-6;0;Iridium
14.35873216;0.0002512;86.3918;100.5624;131.2003;228.9411;3.1725E-5;1.12E-6;0;Iridium
14.35873216;0.0002512;86.3918;100.5624;131.2003;228.9411;3.1725E-5;1.12E-6;0;Iridium
14.35873294;0.0002551;86.3918;100.3869;130.7102;229.4317;3.1289E-5;1.1E-6;0;Iridium
14.35873407;0.0002595;86.3919;100.1529;130.1083;230.0341;3.1001E-5;1.1E-6;0;Iridium
