MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.3421927;0.0002379;86.3964;52.7284;82.8981;277.2486;2.5701E-5;9.2E-7;0;Iridium
14.34219303;0.000237;86.3965;52.5242;82.824;277.3225;2.3934E-5;8.7E-7;0;Iridium
14.3421935;0.0002367;86.3966;52.32;82.6326;277.5139;2.2413E-5;8.3E-7;0;Iridium
14.34219364;0.0002359;86.3967;52.1451;82.4273;277.7191;2.0743E-5;7.8E-7;0;Iridium
14.34215785;0.0002384;86.3969;51.9116;80.7835;279.363;1.8831E-5;7.3E-7;0;Iridium
14.342156;0.0002366;86.3968;51.6784;81.6805;278.4659;1.7693E-5;6.9E-7;0;Iridium
14.342156;0.0002366;86.3968;51.6784;81.6805;278.4659;1.7693E-5;6.9E-7;0;Iridium
14.34215637;0.0002364;86.3968;51.5034;81.6301;278.5162;1.7033E-5;6.7E-7;0;Iridium
14.34215772;0.000236;86.3969;51.27;81.7503;278.396;1.9699E-5;7.5E-7;0;Iridium
14.34215696;0.0002368;86.397;51.1825;81.5242;278.6222;7.8574E-6;4.2E-7;0;Iridium
14.34215813;0.0002353;86.3971;50.8616;81.5568;278.5894;1.3509E-5;5.8E-7;0;Iridium
14.34215825;0.000235;86.3972;50.7158;81.4264;278.7198;1.2404E-5;5.5E-7;0;Iridium
14.34215901;0.0002337;86.3973;50.4533;81.2829;278.8631;1.3159E-5;5.7E-7;0;Iridium
14.34215904;0.000233;86.3974;50.2201;81.1235;279.0225;9.9346E-6;4.8E-7;0;Iridium
14.34215935;0.0002317;86.3975;50.0159;80.9772;279.1686;1.0464E-5;4.9E-7;0;Iridium
14.34215935;0.0002317;86.3975;50.0159;80.9772;279.1686;1.0464E-5;4.9E-7;0;Iridium
14.34215971;0.000231;86.3976;49.8118;80.86;279.2857;1.0692E-5;5.0E-7;0;Iridium
14.34216036;0.0002298;86.3978;49.4035;80.6935;279.452;1.1614E-5;5.2E-7;0;Iridium
