MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.33535464;0.0002406;45.0082;181.3438;81.0929;279.0189;4.5936E-5;-1.3E-7;0;Orbcomm
14.33535845;0.0002344;45.0081;176.4239;88.0187;272.0928;4.6176E-5;-1.2E-7;0;Orbcomm
14.33536354;0.000231;45.0082;172.1601;94.3223;265.7888;5.5096E-5;1.3E-7;0;Orbcomm
14.33536489;0.0002299;45.0082;170.5201;96.6781;263.4327;5.4794E-5;1.2E-7;0;Orbcomm
14.33536821;0.0002292;45.0082;167.8962;100.6783;259.4322;6.2105E-5;3.2E-7;0;Orbcomm
14.33537056;0.0002281;45.0082;164.9442;104.9675;255.1424;6.3617E-5;3.7E-7;0;Orbcomm
14.33537172;0.0002287;45.0082;163.6322;107.0675;253.0422;6.4574E-5;3.9E-7;0;Orbcomm
14.33537497;0.0002284;45.0082;159.0404;113.8304;246.2783;6.7468E-5;4.7E-7;0;Orbcomm
14.33537548;0.0002296;45.0082;158.3844;114.8603;245.2482;6.8255E-5;5.0E-7;0;Orbcomm
14.33537798;0.0002301;45.0081;153.7925;121.3641;238.7431;6.8144E-5;4.9E-7;0;Orbcomm
14.33538104;0.0002322;45.0082;149.5286;127.3496;232.7562;6.9585E-5;5.3E-7;0;Orbcomm
14.33538325;0.0002327;45.0082;146.5767;131.4771;228.6276;6.9697E-5;5.4E-7;0;Orbcomm
14.3353852;0.0002357;45.0081;143.9528;134.919;225.1848;6.6317E-5;4.4E-7;0;Orbcomm
14.33538727;0.0002369;45.0082;141.6568;138.1699;221.9329;6.7013E-5;4.6E-7;0;Orbcomm
14.33538943;0.0002377;45.0082;139.361;141.0628;219.039;6.7208E-5;4.7E-7;0;Orbcomm
14.33539109;0.0002403;45.0082;136.737;144.5925;215.5082;6.2565E-5;3.4E-7;0;Orbcomm
14.33539306;0.0002423;45.0082;133.4572;148.922;211.1771;5.7124E-5;1.9E-7;0;Orbcomm
14.3353932;0.0002456;45.0081;130.8332;152.3545;207.7433;4.4561E-5;-1.7E-7;0;Orbcomm
14.33539339;0.0002458;45.0081;130.5052;152.7488;207.3487;4.4566E-5;-1.6E-7;0;Orbcomm
14.33539589;0.0002517;45.0081;125.9132;158.6055;201.4897;4.324E-5;-2.0E-7;0;Orbcomm
14.33539693;0.0002536;45.0081;123.9452;161.1477;198.9464;4.3884E-5;-1.8E-7;0;Orbcomm
14.33539977;0.0002578;45.008;121.3212;164.1795;195.9132;5.3679E-5;9.0E-8;0;Orbcomm
14.3354012;0.0002597;45.008;119.3532;166.6103;193.4813;5.6473E-5;1.7E-7;0;Orbcomm
14.33540274;0.0002617;45.008;118.0411;168.08;192.0109;6.1595E-5;3.1E-7;0;Orbcomm
14.33540418;0.0002633;45.0079;116.7291;169.4469;190.6433;6.5897E-5;4.3E-7;0;Orbcomm
14.33540621;0.0002654;45.008;114.7611;171.8184;188.2706;7.1113E-5;5.8E-7;0;Orbcomm
14.33540902;0.0002687;45.0079;112.1371;174.6645;185.423;7.7217E-5;7.5E-7;0;Orbcomm
14.33540934;0.0002692;45.0079;111.8091;175.0201;185.0673;7.7367E-5;7.5E-7;0;Orbcomm
14.33541328;0.0002754;45.008;107.2171;180;180.0847;7.8247E-5;7.8E-7;0;Orbcomm
14.33541636;0.0002817;45.0081;102.6251;184.8584;175.2236;7.1657E-5;5.9E-7;0;Orbcomm
14.33541901;0.0002868;45.0082;99.345;188.3115;171.7685;6.819E-5;4.9E-7;0;Orbcomm
14.33541994;0.0002883;45.0082;97.7051;189.8925;170.1865;6.5846E-5;4.3E-7;0;Orbcomm
14.33542295;0.0002939;45.0083;93.4412;194.148;165.9284;6.2126E-5;3.3E-7;0;Orbcomm
14.33542488;0.0002987;45.0084;90.1611;197.3798;162.6947;5.845E-5;2.2E-7;0;Orbcomm
14.33542663;0.0003023;45.0085;86.5533;200.9293;159.143;5.5962E-5;1.5E-7;0;Orbcomm
14.33542737;0.0003048;45.0085;85.2413;202.0596;158.012;5.4635E-5;1.2E-7;0;Orbcomm
14.33542792;0.0003053;45.0085;84.2574;202.9432;157.1278;5.5051E-5;1.3E-7;0;Orbcomm
14.33542889;0.0003065;45.0086;81.6334;205.4605;154.6091;5.3151E-5;8.0E-8;0;Orbcomm
14.33542949;0.0003093;45.0086;79.3375;207.4437;152.6246;4.9072E-5;-4.0E-8;0;Orbcomm
14.33543039;0.0003116;45.0087;77.0415;209.6153;150.4518;4.7722E-5;-8.0E-8;0;Orbcomm
14.33543227;0.0003162;45.0088;72.4495;213.6183;146.4463;4.3103E-5;-2.1E-7;0;Orbcomm
14.33543218;0.0003158;45.0088;72.1215;213.8485;146.216;4.1589E-5;-2.5E-7;0;Orbcomm
14.33543509;0.000321;45.0089;67.5296;217.8204;142.2417;4.2237E-5;-2.3E-7;0;Orbcomm
14.33543583;0.0003226;45.009;66.2176;218.8312;141.2303;4.1503E-5;-2.5E-7;0;Orbcomm
14.33543776;0.0003259;45.0091;62.9377;221.6854;138.3745;4.0806E-5;-2.7E-7;0;Orbcomm
14.33543914;0.0003258;45.0092;60.6418;223.4969;136.5621;4.0662E-5;-2.7E-7;0;Orbcomm
14.33544062;0.0003282;45.0093;58.3458;225.4358;134.6221;4.1973E-5;-2.4E-7;0;Orbcomm
14.33544361;0.0003312;45.0095;53.426;229.4938;130.562;4.3978E-5;-1.8E-7;0;Orbcomm
14.33544528;0.0003316;45.0095;52.1141;230.5314;129.524;4.9554E-5;-3.0E-8;0;Orbcomm
