MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.547203;9.06E-5;47.0012;145.8271;43.2576;316.8379;2.0266E-5;-7.8E-7;0;Orbcomm
14.5472041;8.68E-5;47.0011;141.6333;49.1352;310.9607;1.913E-5;-8.3E-7;0;Orbcomm
14.54720451;8.63E-5;47.0011;140.6655;50.4249;309.6711;1.9205E-5;-8.2E-7;0;Orbcomm
14.54720625;8.28E-5;47.001;136.7943;56.2693;303.827;2.1366E-5;-7.3E-7;0;Orbcomm
14.5472065;8.26E-5;47.001;136.1491;57.3722;302.7242;2.115E-5;-7.4E-7;0;Orbcomm
14.54720812;7.98E-5;47.001;131.9552;64.5489;295.5477;2.2128E-5;-7.0E-7;0;Orbcomm
14.54720812;7.98E-5;47.001;131.9552;64.5489;295.5477;2.2128E-5;-7.0E-7;0;Orbcomm
14.54721016;7.7E-5;47.001;127.4387;72.3281;287.7687;2.352E-5;-6.4E-7;0;Orbcomm
14.54721218;7.52E-5;47.001;122.9223;80.4432;279.6537;2.4717E-5;-5.9E-7;0;Orbcomm
14.54721419;7.42E-5;47.0011;118.4058;88.8099;271.2871;2.4914E-5;-5.8E-7;0;Orbcomm
14.54721553;7.37E-5;47.0011;115.5023;94.2421;265.8548;2.4548E-5;-5.9E-7;0;Orbcomm
14.54721657;7.43E-5;47.0011;113.5668;97.8847;262.2121;2.5142E-5;-5.7E-7;0;Orbcomm
14.54721811;7.53E-5;47.0011;108.4051;107.2461;252.8505;2.148E-5;-7.3E-7;0;Orbcomm
14.54721997;7.75E-5;47.0011;104.2113;115.6433;244.4531;2.076E-5;-7.6E-7;0;Orbcomm
14.5472201;7.77E-5;47.0011;103.8886;116.2783;243.8181;2.0432E-5;-7.7E-7;0;Orbcomm
14.54722211;8.03E-5;47.0011;99.3721;124.2114;235.8846;2.0649E-5;-7.6E-7;0;Orbcomm
14.54722223;8.05E-5;47.0011;99.0495;124.7574;235.3386;2.0396E-5;-7.7E-7;0;Orbcomm
14.54722395;8.46E-5;47.0012;92.9199;134.9632;225.132;1.8528E-5;-8.5E-7;0;Orbcomm
14.547224;8.51E-5;47.0012;92.5973;135.6124;224.4828;1.8548E-5;-8.5E-7;0;Orbcomm
14.54722473;8.74E-5;47.0012;90.0164;138.9438;221.1512;1.8074E-5;-8.7E-7;0;Orbcomm
14.54722534;8.9E-5;47.0013;87.7581;142.4618;217.6328;1.7681E-5;-8.9E-7;0;Orbcomm
14.54722557;9.03E-5;47.0013;86.7902;143.6601;216.4345;1.6986E-5;-9.2E-7;0;Orbcomm
14.54722623;9.13E-5;47.0013;85.1773;145.2704;214.824;1.8103E-5;-8.7E-7;0;Orbcomm
14.54722679;9.29E-5;47.0014;83.2416;148.3335;211.7605;1.8562E-5;-8.5E-7;0;Orbcomm
14.54722725;9.31E-5;47.0014;81.9512;148.5323;211.5617;1.9438E-5;-8.1E-7;0;Orbcomm
14.54722831;9.44E-5;47.0014;80.6608;149.9481;210.1457;2.2203E-5;-6.9E-7;0;Orbcomm
14.54722915;9.67E-5;47.0015;78.4025;153.4146;206.6787;2.2225E-5;-6.9E-7;0;Orbcomm
14.54723065;9.94E-5;47.0016;76.1444;155.7946;204.2985;2.4517E-5;-6.0E-7;0;Orbcomm
14.54723164;0.0001017;47.0017;73.8861;158.8749;201.2177;2.4275E-5;-6.1E-7;0;Orbcomm
14.54723303;0.0001044;47.0018;71.3054;161.3221;198.7701;2.5234E-5;-5.6E-7;0;Orbcomm
14.54723406;0.0001071;47.0018;69.0471;164.346;195.7458;2.5206E-5;-5.7E-7;0;Orbcomm
14.54723596;0.0001122;47.002;64.8534;169.1708;190.9201;2.4325E-5;-6.0E-7;0;Orbcomm
14.54723578;0.0001132;47.002;64.5308;169.8649;190.2258;2.2721E-5;-6.7E-7;0;Orbcomm
14.54723699;0.000119;47.0022;59.6919;174.5778;185.5119;1.8432E-5;-8.6E-7;0;Orbcomm
14.54723696;0.0001193;47.0022;59.3693;174.5805;185.5092;1.7689E-5;-8.9E-7;0;Orbcomm
14.54723903;0.0001257;47.0023;54.2078;179.5713;180.5172;1.7933E-5;-8.8E-7;0;Orbcomm
14.54724152;0.0001297;47.0024;50.3367;183.01;177.0777;2.1082E-5;-7.4E-7;0;Orbcomm
14.54724221;0.0001314;47.0024;49.0464;183.9318;176.1556;2.2053E-5;-7.0E-7;0;Orbcomm
14.54724238;0.0001317;47.0024;48.7238;184.1533;175.9341;2.2091E-5;-7.0E-7;0;Orbcomm
14.54724389;0.0001354;47.0025;45.8204;187.0116;173.075;2.2728E-5;-6.7E-7;0;Orbcomm
14.54724531;0.0001377;47.0026;43.5623;188.9071;171.1789;2.4862E-5;-5.8E-7;0;Orbcomm
14.54724628;0.0001409;47.0027;40.9815;191.1026;168.9827;2.4424E-5;-6.0E-7;0;Orbcomm
14.54724808;0.0001459;47.0028;36.7878;194.6852;165.399;2.4542E-5;-5.9E-7;0;Orbcomm
14.54724829;0.0001473;47.0028;36.1426;195.0744;165.0096;2.3715E-5;-6.3E-7;0;Orbcomm
14.54725031;0.0001523;47.0029;31.9489;198.6898;161.3931;2.3939E-5;-6.2E-7;0;Orbcomm
