MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.54719056;0.0002986;47.0014;54.2457;300.0937;59.9651;2.3153E-5;-6.6E-7;0;Orbcomm
14.54719127;0.0003004;47.0015;52.9556;302.1733;57.886;2.2766E-5;-6.7E-7;0;Orbcomm
14.54719277;0.0002995;47.0016;49.7298;304.8638;55.1964;2.3488E-5;-6.4E-7;0;Orbcomm
14.54719448;0.0002962;47.0017;47.149;306.6368;53.4244;2.4605E-5;-5.9E-7;0;Orbcomm
14.54719519;0.0002948;47.0018;44.8907;308.398;51.6639;2.3903E-5;-6.2E-7;0;Orbcomm
14.54719736;0.000293;47.0019;42.6327;310.2523;49.8105;2.8392E-5;-4.3E-7;0;Orbcomm
14.54719854;0.0002909;47.0019;40.0518;312.4832;47.5806;2.7557E-5;-4.7E-7;0;Orbcomm
14.54719854;0.0002909;47.0019;40.0518;312.4832;47.5806;2.7557E-5;-4.7E-7;0;Orbcomm
14.54719942;0.000289;47.002;38.439;313.9358;46.1287;2.7985E-5;-4.5E-7;0;Orbcomm
14.54720059;0.0002882;47.0021;36.5034;315.4489;44.6163;2.7958E-5;-4.5E-7;0;Orbcomm
14.5472031;0.0002831;47.0021;31.3419;319.716;40.3514;2.7721E-5;-4.6E-7;0;Orbcomm
14.54720325;0.0002825;47.0021;31.0193;319.989;40.0785;2.7533E-5;-4.7E-7;0;Orbcomm
14.5472058;0.000277;47.0022;26.1803;324.2302;35.8396;2.753E-5;-4.7E-7;0;Orbcomm
14.54720688;0.0002749;47.0022;24.5674;325.7578;34.3128;2.9075E-5;-4.0E-7;0;Orbcomm
14.54720868;0.0002712;47.0023;21.3413;328.5661;31.506;2.9393E-5;-3.9E-7;0;Orbcomm
14.54720957;0.0002688;47.0023;19.0832;330.7029;29.3704;2.8031E-5;-4.5E-7;0;Orbcomm
14.54721175;0.0002639;47.0024;15.5347;333.6516;26.4234;2.9823E-5;-3.7E-7;0;Orbcomm
14.5472122;0.0002631;47.0024;14.8895;334.3444;25.7309;3.0027E-5;-3.6E-7;0;Orbcomm
14.54721462;0.0002576;47.0024;10.6958;338.2563;21.8211;3.0888E-5;-3.2E-7;0;Orbcomm
14.54721481;0.0002576;47.0024;10.3732;338.5898;21.4878;3.0792E-5;-3.3E-7;0;Orbcomm
14.54721819;0.0002522;47.0025;5.857;342.7108;17.369;3.4257E-5;-1.8E-7;0;Orbcomm
14.54722086;0.0002468;47.0025;1.3408;346.9728;13.1092;3.4302E-5;-1.7E-7;0;Orbcomm
14.54722281;0.0002427;47.0025;358.1149;349.9038;10.1797;3.3568E-5;-2.1E-7;0;Orbcomm
14.54722372;0.0002411;47.0025;356.8246;351.2694;8.8148;3.4576E-5;-1.6E-7;0;Orbcomm
14.547226;0.0002366;47.0024;353.5986;354.3416;5.7441;3.5011E-5;-1.4E-7;0;Orbcomm
14.54722683;0.0002351;47.0024;352.3083;355.7156;4.3708;3.5629E-5;-1.2E-7;0;Orbcomm
14.54722894;0.00023;47.0023;348.7597;359.096;0.9919;3.4779E-5;-1.5E-7;0;Orbcomm
14.54722985;0.0002276;47.0022;347.1468;0.9068;359.182;3.4815E-5;-1.5E-7;0;Orbcomm
