MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.31031147;0.0010111;98.8023;37.2095;163.8142;257.8279;1.6863E-5;-1.0E-8;0;Amateur
14.31031201;0.0010157;98.8025;38.1992;161.0374;252.2362;1.5178E-5;-6.0E-8;0;Amateur
14.31031212;0.0010162;98.8025;38.2666;160.8741;235.3626;1.5336E-5;-5.0E-8;0;Amateur
14.31031264;0.0010218;98.8027;39.2574;158.1182;234.6613;1.2619E-5;-1.2E-7;0;Amateur
14.31031272;0.001025;98.8028;39.8397;156.4892;317.1371;9.2842E-6;-2.1E-7;0;Amateur
14.31031281;0.001027;98.8029;40.2463;155.3494;225.4123;8.0858E-6;-2.4E-7;0;Amateur
14.31031287;0.0010291;98.803;40.6978;154.101;1.9124;6.5475E-6;-2.8E-7;0;Amateur
14.31031293;0.0010376;98.8032;42.2305;149.8206;238.8891;4.8731E-6;-3.3E-7;0;Amateur
14.31031377;0.0010417;98.8034;43.3005;146.8629;280.949;5.7748E-6;-3.0E-7;0;Amateur
14.31031377;0.0010417;98.8034;43.3005;146.8629;280.949;5.7748E-6;-3.0E-7;0;Amateur
14.31031372;0.001046;98.8036;44.2901;144.198;274.6167;5.4731E-6;-3.1E-7;0;Amateur
14.31031451;0.001052;98.8038;45.2804;141.5089;271.5731;9.8095E-6;-2.0E-7;0;Amateur
14.31031558;0.0010568;98.804;46.2735;138.8521;282.4189;1.3272E-5;-1.1E-7;0;Amateur
14.31031677;0.0010601;98.8042;47.3359;135.9981;285.6635;1.6541E-5;-2.0E-8;0;Amateur
14.31031752;0.0010623;98.8043;48.3258;133.2432;279.9546;1.8599E-5;3.0E-8;0;Amateur
14.31031798;0.0010652;98.8044;48.9755;131.4854;344.3834;1.8634E-5;3.0E-8;0;Amateur
14.31031842;0.0010665;98.8045;49.3911;130.3956;297.5848;1.8712E-5;4.0E-8;0;Amateur
14.31031871;0.0010687;98.8045;49.966;128.8709;341.3333;1.7145E-5;0;0;Amateur
14.31031866;0.0010707;98.8045;50.3098;128.0036;289.37;1.5171E-5;-6.0E-8;0;Amateur
14.31031858;0.0010718;98.8045;50.3819;127.8171;296.2861;1.4335E-5;-8.0E-8;0;Amateur
14.3103189;0.0010742;98.8046;50.9575;126.2874;343.1614;1.3951E-5;-9.0E-8;0;Amateur
14.31031903;0.0010758;98.8046;51.3723;125.179;292.655;1.3485E-5;-1.0E-7;0;Amateur
14.31031966;0.001079;98.8048;52.4334;122.3941;288.4004;1.2241E-5;-1.3E-7;0;Amateur
14.31031966;0.001079;98.8048;52.4334;122.3941;288.4004;1.2241E-5;-1.3E-7;0;Amateur
14.31032022;0.0010815;98.805;53.4289;119.7612;311.2114;9.7754E-6;-2.0E-7;0;Amateur
14.31032023;0.0010818;98.805;53.4941;119.5818;282.3296;9.6732E-6;-2.0E-7;0;Amateur
14.31032055;0.0010843;98.8052;54.4179;117.1446;300.3896;8.3313E-6;-2.4E-7;0;Amateur
14.31032105;0.0010859;98.8053;55.0664;115.4124;358.0395;9.4019E-6;-2.1E-7;0;Amateur
14.31032105;0.0010859;98.8053;55.0664;115.4124;358.0395;9.4019E-6;-2.1E-7;0;Amateur
14.31032128;0.0010864;98.8054;55.4088;114.512;298.8228;9.2968E-6;-2.1E-7;0;Amateur
14.31032209;0.0010886;98.8056;56.4744;111.7428;317.6131;8.9835E-6;-2.2E-7;0;Amateur
14.31032209;0.0010886;98.8056;56.4744;111.7428;317.6131;8.9835E-6;-2.2E-7;0;Amateur
14.31032272;0.001091;98.8058;57.4641;109.1637;309.5271;9.2666E-6;-2.1E-7;0;Amateur
14.31032319;0.0010923;98.8059;58.1131;107.4449;9.5092;1.089E-5;-1.7E-7;0;Amateur
14.31032351;0.0010933;98.806;58.4547;106.5493;306.5503;1.1849E-5;-1.4E-7;0;Amateur
14.31032431;0.0010949;98.8061;59.1053;104.8413;14.2527;1.3945E-5;-9.0E-8;0;Amateur
14.31032464;0.0010955;98.8062;59.4463;103.9576;308.5181;1.4479E-5;-7.0E-8;0;Amateur
14.31032455;0.0010964;98.8062;59.5133;103.7978;288.9256;1.3836E-5;-9.0E-8;0;Amateur
14.31032515;0.001098;98.8063;60.511;101.1955;321.631;1.3959E-5;-9.0E-8;0;Amateur
14.31032561;0.0010994;98.8064;61.5009;98.6284;314.7465;1.5111E-5;-6.0E-8;0;Amateur
14.31032603;0.0011004;98.8065;62.0791;97.1258;14.1391;1.5963E-5;-4.0E-8;0;Amateur
14.31032634;0.0011008;98.8065;62.4927;96.0492;316.9404;1.6823E-5;-1.0E-8;0;Amateur
14.31032641;0.0011011;98.8066;63.1421;94.3435;18.7492;1.4543E-5;-7.0E-8;0;Amateur
14.31032695;0.0011021;98.8067;64.408;91.0626;334.4514;1.4745E-5;-7.0E-8;0;Amateur
14.31032719;0.0011019;98.8068;64.548;90.7001;326.457;1.5271E-5;-5.0E-8;0;Amateur
14.31032797;0.001102;98.8069;65.539;88.1388;324.8404;1.5972E-5;-4.0E-8;0;Amateur
14.31032901;0.0011022;98.807;66.5327;85.5799;336.1577;1.5616E-5;-5.0E-8;0;Amateur
14.31032918;0.001102;98.8071;66.6705;85.2172;316.5621;1.5544E-5;-5.0E-8;0;Amateur
14.3103299;0.0011017;98.8072;67.5951;82.8066;337.1189;1.4053E-5;-9.0E-8;0;Amateur
14.31033043;0.0011014;98.8073;68.2432;81.1018;31.9957;1.4277E-5;-8.0E-8;0;Amateur
14.31033081;0.001101;98.8074;68.5856;80.2075;332.8947;1.4235E-5;-8.0E-8;0;Amateur
14.31033196;0.0010997;98.8076;69.6517;77.4459;352.1614;1.3205E-5;-1.1E-7;0;Amateur
14.31033257;0.0010989;98.8077;70.6328;74.898;299.5043;1.0644E-5;-1.8E-7;0;Amateur
14.31033307;0.0010979;98.8079;71.5629;72.4676;348.0324;1.0718E-5;-1.7E-7;0;Amateur
14.31033341;0.0010968;98.808;72.2819;70.5838;42.9332;1.0404E-5;-1.8E-7;0;Amateur
14.31033341;0.0010964;98.8081;72.6912;69.563;322.8216;8.9542E-6;-2.2E-7;0;Amateur
14.31033356;0.001094;98.8082;73.6902;66.949;0.8266;7.209E-6;-2.7E-7;0;Amateur
14.31033343;0.0010922;98.8084;74.6809;64.3544;356.8043;6.8559E-6;-2.8E-7;0;Amateur
14.31033345;0.001092;98.8084;74.7478;64.1871;336.9166;6.6548E-6;-2.8E-7;0;Amateur
14.31033352;0.0010892;98.8085;75.6713;61.7085;351.0691;7.3698E-6;-2.6E-7;0;Amateur
14.31033407;0.0010876;98.8086;76.321;59.9981;53.7627;9.0625E-6;-2.2E-7;0;Amateur
14.31033433;0.0010862;98.8086;76.737;58.9015;8.1507;1.0024E-5;-1.9E-7;0;Amateur
14.31033472;0.0010847;98.8087;77.3126;57.3608;53.8037;1.0972E-5;-1.7E-7;0;Amateur
14.31033517;0.0010832;98.8087;77.7948;56.0683;344.7291;1.2905E-5;-1.2E-7;0;Amateur
14.31033564;0.0010819;98.8088;78.3043;54.7472;54.2451;1.4366E-5;-8.0E-8;0;Amateur
14.31033601;0.0010802;98.8088;78.7185;53.6752;359.319;1.5571E-5;-5.0E-8;0;Amateur
14.31033681;0.0010787;98.8089;79.3678;52.0104;59.4565;1.6911E-5;-1.0E-8;0;Amateur
14.31033727;0.0010769;98.8089;79.7845;50.8802;17.4662;1.6984E-5;-1.0E-8;0;Amateur
14.31033825;0.0010737;98.809;80.7749;48.2719;11.5159;1.7013E-5;-1.0E-8;0;Amateur
14.31033911;0.0010706;98.8091;81.7658;45.6358;7.4846;1.7109E-5;-1.0E-8;0;Amateur
14.31033917;0.0010704;98.8091;81.8333;45.477;350.7681;1.7213E-5;0;0;Amateur
14.31034003;0.0010668;98.8092;82.7578;43.0478;9.2399;1.6112E-5;-3.0E-8;0;Amateur
14.31034029;0.0010641;98.8093;83.4076;41.3023;71.8112;1.3174E-5;-1.1E-7;0;Amateur
14.31034015;0.0010629;98.8094;83.8234;40.255;24.7275;1.0236E-5;-1.9E-7;0;Amateur
14.31034031;0.0010606;98.8095;84.471;38.5216;76.4371;9.3123E-6;-2.1E-7;0;Amateur
14.31034047;0.0010588;98.8095;84.8133;37.6353;15.9723;8.8313E-6;-2.2E-7;0;Amateur
14.31034063;0.0010556;98.8096;85.4628;35.8459;76.8511;7.6882E-6;-2.5E-7;0;Amateur
14.31034069;0.0010544;98.8097;85.7367;35.1078;29.1882;7.28E-6;-2.7E-7;0;Amateur
14.31034072;0.001054;98.8097;85.8053;34.9316;17.6907;6.9876E-6;-2.7E-7;0;Amateur
14.31034085;0.0010513;98.8098;86.4548;33.1889;78.7891;5.0606E-6;-3.2E-7;0;Amateur
14.31034089;0.0010496;98.8099;86.7985;32.2534;25.2573;4.4807E-6;-3.4E-7;0;Amateur
14.310341;0.0010492;98.8099;86.8709;32.0501;33.5557;4.6901E-6;-3.3E-7;0;Amateur
14.31034086;0.0010464;98.81;87.4471;30.4677;81.8865;3.1212E-6;-3.8E-7;0;Amateur
