MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
1.25587538;0.7974895;7.9409;86.5932;7.4924;359.62;0;4.9E-7;0;Amateur
1.25587549;0.7974849;7.9488;86.4643;7.7521;359.6081;0;5.4E-7;0;Amateur
1.25587552;0.7974781;7.9568;86.3373;8.0081;359.5904;0;5.2E-7;0;Amateur
1.25587562;0.7974724;7.9647;86.2095;8.2659;359.5636;0;4.2E-7;0;Amateur
1.25587549;0.7974664;7.9726;86.083;8.5214;359.5289;0;2.5E-7;0;Amateur
1.25587525;0.7974506;7.9956;85.7053;9.2867;359.3909;0;-4.9E-7;0;Amateur
1.25587536;0.7974447;8.0031;85.5799;9.5417;359.3438;0;-6.9E-7;0;Amateur
1.25587512;0.7974423;8.0105;85.4552;9.7954;359.3019;0;-8.2E-7;0;Amateur
1.25587494;0.7974374;8.0251;85.2065;10.3026;359.2395;0;-8.1E-7;0;Amateur
1.25587494;0.7974374;8.0251;85.2065;10.3026;359.2395;0;-8.1E-7;0;Amateur
1.25587497;0.7974354;8.0323;85.0836;10.5541;359.2204;0;-7.0E-7;0;Amateur
1.25587493;0.7974346;8.0395;84.9603;10.8063;359.2076;0;-5.4E-7;0;Amateur
1.25587484;0.7974318;8.047;84.8347;11.0633;359.198;0;-3.7E-7;0;Amateur
1.25587484;0.7974321;8.0469;84.8359;11.0609;359.1988;0;-3.7E-7;0;Amateur
1.25587483;0.7974301;8.0543;84.7112;11.3164;359.1921;0;-2.0E-7;0;Amateur
1.25587483;0.7974303;8.0543;84.7121;11.3147;359.1927;0;-2.0E-7;0;Amateur
1.25587477;0.7974287;8.0616;84.588;11.5692;359.1865;0;-5.0E-8;0;Amateur
1.25587478;0.7974272;8.0616;84.5886;11.5681;359.1868;0;-5.0E-8;0;Amateur
1.25587476;0.7974251;8.0689;84.4648;11.8221;359.179;0;6.0E-8;0;Amateur
1.25587476;0.7974232;8.0689;84.4656;11.8206;359.1794;0;6.0E-8;0;Amateur
1.25587478;0.7974186;8.0762;84.3429;12.0723;359.1687;0;1.3E-7;0;Amateur
1.25587491;0.7974115;8.0911;84.0959;12.5801;359.1308;0;1.8E-7;0;Amateur
1.25587506;0.79741;8.0986;83.9739;12.8315;359.1043;0;1.7E-7;0;Amateur
1.25587507;0.7974089;8.0986;83.9746;12.8303;359.1047;0;1.7E-7;0;Amateur
1.25587518;0.7974071;8.1061;83.8528;13.0816;359.0727;0;1.5E-7;0;Amateur
1.25587519;0.7974082;8.1061;83.8521;13.0829;359.0724;0;1.5E-7;0;Amateur
1.2558753;0.7974075;8.1137;83.7307;13.3339;359.0359;0;1.0E-7;0;Amateur
1.25587541;0.7974064;8.1214;83.6112;13.5826;358.9965;0;5.0E-8;0;Amateur
1.25587536;0.797406;8.129;83.4894;13.8348;358.9544;0;-2.0E-8;0;Amateur
1.25587547;0.7974066;8.1292;83.491;13.8326;358.955;0;-2.0E-8;0;Amateur
1.25587555;0.7974073;8.137;83.3708;14.083;358.9134;0;-9.0E-8;0;Amateur
1.25587534;0.7974067;8.1446;83.2503;14.3335;358.8738;0;-1.6E-7;0;Amateur
1.25587532;0.7974044;8.1678;82.8948;15.0786;358.7862;0;-2.6E-7;0;Amateur
1.25587527;0.7974061;8.1679;82.8961;15.077;358.7866;0;-2.6E-7;0;Amateur
1.25587522;0.7974059;8.1756;82.7773;15.3257;358.7702;0;-2.2E-7;0;Amateur
1.25587522;0.7974067;8.1833;82.6601;15.5724;358.7601;0;-1.5E-7;0;Amateur
1.25587539;0.7974057;8.1908;82.5401;15.8228;358.7532;0;-6.0E-8;0;Amateur
1.25587534;0.7974077;8.1909;82.5419;15.8205;358.7537;0;-6.0E-8;0;Amateur
1.25587568;0.7974081;8.206;82.3045;16.3182;358.7405;0;9.0E-8;0;Amateur
1.25587587;0.7974083;8.2136;82.1876;16.565;358.7281;0;1.0E-7;0;Amateur
1.25587587;0.7974086;8.2136;82.1884;16.5639;358.7283;0;1.0E-7;0;Amateur
1.25587607;0.7974083;8.2211;82.071;16.8112;358.7082;0;3.0E-8;0;Amateur
1.25587623;0.797408;8.2285;81.9538;17.0585;358.6794;0;-1.2E-7;0;Amateur
1.25587633;0.7974074;8.2359;81.8364;17.306;358.6419;0;-3.4E-7;0;Amateur
1.25587637;0.7974077;8.2502;81.603;17.7995;358.5501;0;-9.0E-7;0;Amateur
1.2558764;0.7974086;8.2573;81.4866;18.0459;358.5019;0;-1.16E-6;0;Amateur
1.25587646;0.7974089;8.2642;81.3691;18.2939;358.4566;0;-1.37E-6;0;Amateur
1.25587649;0.797411;8.2779;81.1361;18.7876;358.3859;0;-1.54E-6;0;Amateur
1.25587644;0.7974126;8.2779;81.1364;18.7872;358.386;0;-1.54E-6;0;Amateur
1.25587648;0.7974168;8.2847;81.0215;19.0323;358.3631;0;-1.5E-6;0;Amateur
1.25587659;0.7974197;8.2914;80.9055;19.2789;358.3477;0;-1.4E-6;0;Amateur
1.2558767;0.7974229;8.2982;80.7895;19.5256;358.3386;0;-1.26E-6;0;Amateur
1.25587674;0.7974252;8.305;80.6736;19.7723;358.3336;0;-1.1E-6;0;Amateur
1.25587681;0.7974266;8.3117;80.557;20.0201;358.3303;0;-9.6E-7;0;Amateur
1.2558769;0.7974277;8.3185;80.4417;20.2664;358.3269;0;-8.5E-7;0;Amateur
1.2558769;0.7974279;8.3185;80.4421;20.2657;358.327;0;-8.5E-7;0;Amateur
1.25587703;0.7974282;8.3253;80.3255;20.5137;358.321;0;-7.7E-7;0;Amateur
1.25587722;0.7974311;8.3321;80.2117;20.7574;358.3119;0;-7.2E-7;0;Amateur
1.25587732;0.7974267;8.3391;80.0941;21.0071;358.2965;0;-7.1E-7;0;Amateur
1.25587751;0.7974275;8.3459;79.9783;21.2541;358.2761;0;-7.2E-7;0;Amateur
1.25587778;0.7974291;8.3525;79.8643;21.4989;358.2504;0;-7.5E-7;0;Amateur
1.25587806;0.7974302;8.3595;79.7491;21.7454;358.2192;0;-8.0E-7;0;Amateur
1.25587804;0.797431;8.3595;79.7498;21.7444;358.2194;0;-8.0E-7;0;Amateur
1.25587836;0.7974324;8.3734;79.5193;22.2376;358.1458;0;-9.5E-7;0;Amateur
1.25587854;0.7974369;8.3735;79.5217;22.2352;358.1462;0;-9.5E-7;0;Amateur
1.2558786;0.7974387;8.3807;79.4065;22.4817;358.1069;0;-1.04E-6;0;Amateur
1.25587872;0.7974393;8.3807;79.4075;22.4809;358.107;0;-1.04E-6;0;Amateur
1.25587872;0.7974394;8.3808;79.4081;22.4802;358.1071;0;-1.04E-6;0;Amateur
1.25587889;0.7974413;8.3877;79.2946;22.7254;358.0689;0;-1.13E-6;0;Amateur
1.25587891;0.7974446;8.3949;79.1827;22.9687;358.0339;0;-1.22E-6;0;Amateur
1.25587897;0.7974466;8.4019;79.0689;23.2142;358.0035;0;-1.29E-6;0;Amateur
1.25587898;0.7974475;8.402;79.0709;23.212;358.0037;0;-1.29E-6;0;Amateur
1.25587904;0.797451;8.416;78.8445;23.7016;357.9628;0;-1.35E-6;0;Amateur
1.25587907;0.7974543;8.4231;78.7335;23.9444;357.953;0;-1.32E-6;0;Amateur
1.25587932;0.7974591;8.437;78.5077;24.4336;357.9474;0;-1.18E-6;0;Amateur
1.2558795;0.7974611;8.444;78.3945;24.6786;357.9464;0;-1.11E-6;0;Amateur
1.25587973;0.7974639;8.4509;78.2827;24.9223;357.9424;0;-1.08E-6;0;Amateur
1.25587995;0.7974631;8.4578;78.1695;25.1675;357.9321;0;-1.11E-6;0;Amateur
1.25587987;0.7974646;8.4579;78.1709;25.166;357.9322;0;-1.11E-6;0;Amateur
1.25588011;0.7974645;8.4646;78.0568;25.4121;357.9135;0;-1.21E-6;0;Amateur
1.25588042;0.7974672;8.4714;77.9464;25.6545;357.8862;0;-1.39E-6;0;Amateur
1.25588064;0.7974674;8.4845;77.7203;26.1447;357.8087;0;-1.93E-6;0;Amateur
