MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.30366382;0.0346709;31.4334;53.1;189.8981;169.4671;-5.0011E-6;4.5E-7;0;Amateur
14.30366342;0.0346752;31.4337;47.5571;198.4677;160.3078;-1.2099E-5;1.0E-7;0;Amateur
14.30366351;0.0346772;31.4338;46.3694;200.303;158.3498;-1.3931E-5;0;0;Amateur
14.30366266;0.0346807;31.4341;41.6183;207.6477;150.5306;-1.7001E-5;-1.5E-7;0;Amateur
14.30366242;0.0346818;31.4342;39.6387;210.7067;147.2833;-1.8515E-5;-2.2E-7;0;Amateur
14.30366166;0.0346845;31.4344;36.0754;216.2148;141.4523;-1.8284E-5;-2.0E-7;0;Amateur
14.30366156;0.0346853;31.4345;34.0958;219.2733;138.2246;-1.8224E-5;-2.0E-7;0;Amateur
14.30365935;0.0346902;31.4347;28.5527;227.8425;129.2237;-1.7194E-5;-1.4E-7;0;Amateur
14.3036584;0.0346929;31.4348;24.5933;233.9618;122.8386;-1.3787E-5;3.0E-8;0;Amateur
14.30365903;0.0346936;31.4349;19.4464;241.9127;114.6012;-6.3679E-6;4.1E-7;0;Amateur
14.30365765;0.0346952;31.435;17.4666;244.9753;111.4466;-5.929E-6;4.3E-7;0;Amateur
14.30365996;0.0346982;31.4352;7.964;259.6593;96.4746;8.5459E-6;1.17E-6;0;Amateur
14.30366116;0.0346985;31.4352;2.8168;267.6143;88.472;1.5298E-5;1.51E-6;0;Amateur
14.30366128;0.0346984;31.4352;2.4209;268.226;87.8598;1.5465E-5;1.51E-6;0;Amateur
14.30366281;0.0346938;31.4351;356.8779;276.7968;79.3303;2.1402E-5;1.81E-6;0;Amateur
14.30366278;0.034694;31.4351;356.4819;277.408;78.7254;2.0945E-5;1.78E-6;0;Amateur
14.30366255;0.0346927;31.4351;354.8981;279.8578;76.3053;1.9223E-5;1.69E-6;0;Amateur
14.303664;0.0346908;31.435;349.7507;287.8135;68.4936;2.1665E-5;1.81E-6;0;Amateur
14.30366587;0.0346895;31.4349;344.999;295.1538;61.3488;2.4015E-5;1.92E-6;0;Amateur
