MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
14.30535076;0.0005413;67.0495;248.4499;274.3301;85.7181;2.7876E-5;-1.0E-7;0;Amateur
14.30535194;0.0005407;67.0497;245.7435;274.5357;85.5126;2.6131E-5;-1.5E-7;0;Amateur
14.30535339;0.0005416;67.0498;243.2176;274.6882;85.3601;2.1205E-5;-2.8E-7;0;Amateur
14.30535348;0.0005419;67.0498;243.0372;274.7228;85.3254;2.0687E-5;-2.9E-7;0;Amateur
14.30535404;0.0005421;67.0499;241.5938;274.7967;85.2515;1.517E-5;-4.3E-7;0;Amateur
14.30535444;0.0005428;67.0499;240.5113;274.8952;85.1529;1.4498E-5;-4.5E-7;0;Amateur
14.30535508;0.0005431;67.05;239.068;275.0004;85.0477;1.193E-5;-5.2E-7;0;Amateur
14.30535589;0.0005441;67.0501;235.64;275.2712;84.7768;1.3286E-5;-4.8E-7;0;Amateur
14.30535603;0.0005441;67.0501;235.4595;275.3367;84.7113;1.427E-5;-4.6E-7;0;Amateur
14.30535671;0.0005467;67.0502;233.1143;275.3579;84.6898;1.5904E-5;-4.1E-7;0;Amateur
14.30535756;0.0005476;67.0503;231.1298;275.3762;84.6715;1.5932E-5;-4.1E-7;0;Amateur
14.30535774;0.0005482;67.0503;230.4081;275.4285;84.6191;1.7243E-5;-3.8E-7;0;Amateur
14.30535904;0.000549;67.0504;227.7019;275.6006;84.4469;1.6559E-5;-4.0E-7;0;Amateur
14.30535993;0.0005501;67.0506;225.1762;275.7892;84.2582;1.589E-5;-4.2E-7;0;Amateur
14.3053606;0.0005512;67.0507;223.372;275.9111;84.1362;1.6508E-5;-4.0E-7;0;Amateur
14.3053607;0.0005521;67.0507;222.8308;275.9579;84.0893;1.8119E-5;-3.6E-7;0;Amateur
14.30536161;0.0005545;67.0509;220.3051;275.9905;84.0564;2.2909E-5;-2.3E-7;0;Amateur
14.30536245;0.0005556;67.0511;218.1402;276.0694;83.9774;2.5688E-5;-1.6E-7;0;Amateur
14.30536267;0.0005558;67.051;217.7793;276.108;83.9387;2.703E-5;-1.2E-7;0;Amateur
14.30536318;0.0005562;67.0511;216.5165;276.1953;83.8514;2.664E-5;-1.3E-7;0;Amateur
14.30536356;0.0005566;67.0512;215.6145;276.1848;83.8619;2.5115E-5;-1.7E-7;0;Amateur
14.30536385;0.0005568;67.0512;215.0732;276.2494;83.7973;2.5602E-5;-1.6E-7;0;Amateur
14.30536459;0.0005579;67.0513;213.0888;276.2864;83.7601;1.9689E-5;-3.2E-7;0;Amateur
14.30536464;0.0005581;67.0513;212.9084;276.314;83.7325;1.9926E-5;-3.1E-7;0;Amateur
14.30536483;0.0005585;67.0513;212.3672;276.3489;83.6976;1.8411E-5;-3.5E-7;0;Amateur
14.30536544;0.0005596;67.0514;209.6612;276.5243;83.5221;8.7542E-6;-6.0E-7;0;Amateur
14.30536583;0.0005616;67.0515;207.316;276.6743;83.3719;5.8404E-6;-6.8E-7;0;Amateur
14.30536618;0.0005625;67.0515;206.2336;276.7296;83.3165;6.9101E-6;-6.5E-7;0;Amateur
14.30536674;0.0005638;67.0515;204.61;276.8045;83.2415;1.0909E-5;-5.5E-7;0;Amateur
14.30536715;0.000565;67.0515;202.806;276.8068;83.239;1.294E-5;-4.9E-7;0;Amateur
14.30536737;0.0005651;67.0515;202.2648;276.882;83.1638;1.5445E-5;-4.3E-7;0;Amateur
14.30536798;0.0005662;67.0515;199.7392;276.9623;83.0834;1.6612E-5;-4.0E-7;0;Amateur
14.30536844;0.0005663;67.0515;199.198;277.0122;83.0335;1.745E-5;-3.7E-7;0;Amateur
14.30536949;0.0005679;67.0515;197.2136;277.04;83.0055;1.9911E-5;-3.1E-7;0;Amateur
14.30537011;0.0005686;67.0515;195.9508;277.1122;82.9332;1.9623E-5;-3.2E-7;0;Amateur
14.30537029;0.0005695;67.0515;194.8684;277.1302;82.9151;1.7999E-5;-3.6E-7;0;Amateur
14.30537123;0.0005705;67.0515;193.2448;277.1961;82.8491;1.9203E-5;-3.3E-7;0;Amateur
14.30537145;0.0005714;67.0515;192.3428;277.2324;82.8128;2.0244E-5;-3.0E-7;0;Amateur
14.30537154;0.0005715;67.0515;192.1624;277.2556;82.7896;2.054E-5;-2.9E-7;0;Amateur
14.30537208;0.0005725;67.0516;191.08;277.3249;82.7201;2.2298E-5;-2.5E-7;0;Amateur
14.30537362;0.0005745;67.0515;188.1936;277.4476;82.5972;2.8845E-5;-8.0E-8;0;Amateur
14.30537412;0.0005756;67.0515;187.1112;277.4903;82.5544;3.1323E-5;-1.0E-8;0;Amateur
14.3053753;0.0005762;67.0515;185.4876;277.5295;82.5152;3.2813E-5;3.0E-8;0;Amateur
14.30537621;0.0005773;67.0515;183.6836;277.637;82.4076;3.0895E-5;-2.0E-8;0;Amateur
14.30537699;0.0005783;67.0514;182.2404;277.6125;82.4319;2.8421E-5;-9.0E-8;0;Amateur
14.30537768;0.000579;67.0514;181.158;277.6849;82.3594;2.5744E-5;-1.6E-7;0;Amateur
14.30537821;0.0005802;67.0513;179.354;277.7269;82.3173;1.9477E-5;-3.2E-7;0;Amateur
14.30537955;0.0005822;67.0512;176.648;277.8166;82.2274;1.6437E-5;-4.0E-7;0;Amateur
14.30538077;0.0005846;67.051;173.9419;277.9156;82.1282;1.8475E-5;-3.5E-7;0;Amateur
14.30538163;0.000586;67.0509;171.7771;277.9721;82.0715;2.2394E-5;-2.5E-7;0;Amateur
14.30538267;0.0005869;67.0507;170.1534;277.9927;82.0508;2.5347E-5;-1.7E-7;0;Amateur
