MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
2.00574516;0.0092492;55.0425;256.7754;358.2608;286.7229;0;6.0E-7;0;Navigation
2.00574516;0.0092492;55.0425;256.7754;358.2608;286.7229;0;6.0E-7;0;Navigation
2.00574459;0.0092488;55.0422;256.7414;358.272;179.8731;0;5.2E-7;0;Navigation
2.00574407;0.0092491;55.0418;256.711;358.2879;5.5671;0;4.3E-7;0;Navigation
2.00574356;0.0092489;55.0415;256.6799;358.2972;206.1691;0;3.2E-7;0;Navigation
2.00574314;0.0092478;55.0412;256.6513;358.311;359.8254;0;2.2E-7;0;Navigation
2.00574283;0.0092475;55.041;256.6283;358.3187;54.5306;0;1.4E-7;0;Navigation
2.00574242;0.0092475;55.0406;256.5996;358.3292;210.621;0;6.0E-8;0;Navigation
2.00574197;0.0092471;55.0402;256.5613;358.3471;179.7374;0;-1.0E-8;0;Navigation
2.00574156;0.0092461;55.0399;256.521;358.3592;185.5026;0;-3.0E-8;0;Navigation
2.005741;0.0092443;55.0393;256.4709;358.3767;8.2615;0;1.0E-8;0;Navigation
2.00574058;0.0092433;55.0389;256.4286;358.3919;49.3176;0;8.0E-8;0;Navigation
2.00574015;0.0092427;55.0385;256.3917;358.4057;355.3345;0;1.5E-7;0;Navigation
2.00574015;0.0092427;55.0385;256.3917;358.4057;355.3345;0;1.5E-7;0;Navigation
2.00574015;0.0092427;55.0385;256.3917;358.4057;355.3345;0;1.5E-7;0;Navigation
2.00573937;0.0092402;55.0375;256.3198;358.4307;212.3447;0;2.3E-7;0;Navigation
2.00573885;0.0092388;55.037;256.2717;358.4471;359.112;0;2.1E-7;0;Navigation
2.00573885;0.0092388;55.037;256.2717;358.4471;359.112;0;2.1E-7;0;Navigation
2.0057379;0.0092401;55.0362;256.2018;358.4815;179.2554;0;1.2E-7;0;Navigation
2.00573715;0.0092405;55.0356;256.1522;358.5109;352.3368;0;3.0E-8;0;Navigation
2.00573715;0.0092405;55.0356;256.1522;358.5109;352.3368;0;3.0E-8;0;Navigation
2.00573607;0.009236;55.0347;256.0796;358.5327;220.6125;0;-6.0E-8;0;Navigation
2.00573607;0.009236;55.0347;256.0796;358.5327;220.6125;0;-6.0E-8;0;Navigation
2.00573607;0.009236;55.0347;256.0796;358.5327;220.6125;0;-6.0E-8;0;Navigation
2.00573607;0.009236;55.0347;256.0796;358.5327;220.6125;0;-6.0E-8;0;Navigation
2.00573421;0.0092324;55.0335;255.9818;358.561;184.7763;0;-4.0E-8;0;Navigation
2.00573386;0.0092304;55.0334;255.9579;358.5594;256.2085;0;0;0;Navigation
2.0057332;0.0092285;55.033;255.9201;358.5645;219.8935;0;6.0E-8;0;Navigation
2.00573262;0.0092276;55.0326;255.8921;358.5744;4.6997;0;1.2E-7;0;Navigation
2.00573159;0.0092264;55.032;255.8425;358.5847;178.7801;0;2.1E-7;0;Navigation
2.00573081;0.0092261;55.0315;255.8022;358.6002;184.5437;0;2.8E-7;0;Navigation
2.00573036;0.009226;55.0313;255.7794;358.6094;236.8478;0;3.0E-7;0;Navigation
2.00572983;0.0092247;55.031;255.7527;358.6162;358.7348;0;3.1E-7;0;Navigation
2.00572983;0.0092247;55.031;255.7527;358.6162;358.7348;0;3.1E-7;0;Navigation
2.00572875;0.0092235;55.0303;255.6983;358.6255;259.8539;0;2.8E-7;0;Navigation
2.00572828;0.0092235;55.0299;255.6722;358.6369;11.1139;0;2.4E-7;0;Navigation
2.00572828;0.0092235;55.0299;255.6722;358.6369;11.1139;0;2.4E-7;0;Navigation
2.00572812;0.0092236;55.0298;255.6629;358.6358;178.5527;0;2.2E-7;0;Navigation
2.00572739;0.0092228;55.0293;255.6226;358.6426;184.3437;0;1.0E-7;0;Navigation
2.00572739;0.0092228;55.0293;255.6226;358.6426;184.3437;0;1.0E-7;0;Navigation
2.00572631;0.0092213;55.0284;255.5528;358.6574;3.7748;0;-1.4E-7;0;Navigation
2.00572612;0.0092213;55.0282;255.5387;358.6591;257.1027;0;-1.8E-7;0;Navigation
2.00572582;0.0092209;55.0279;255.5169;358.6632;290.0076;0;-2.5E-7;0;Navigation
2.00572501;0.0092202;55.0271;255.4547;358.6796;330.668;0;-3.5E-7;0;Navigation
2.00572501;0.0092202;55.0271;255.4547;358.6796;330.668;0;-3.5E-7;0;Navigation
2.00572419;0.0092186;55.0264;255.394;358.6893;344.4664;0;-3.4E-7;0;Navigation
2.00572384;0.0092183;55.0259;255.3509;358.7011;42.4848;0;-2.8E-7;0;Navigation
2.00572341;0.0092177;55.0254;255.3103;358.7101;54.4555;0;-2.0E-7;0;Navigation
2.00572325;0.0092179;55.0252;255.2935;358.7188;356.8518;0;-1.7E-7;0;Navigation
2.00572297;0.0092164;55.0248;255.2632;358.7159;183.9431;0;-1.3E-7;0;Navigation
2.00572287;0.0092163;55.0247;255.2531;358.7194;5.963;0;-1.2E-7;0;Navigation
2.00572259;0.0092157;55.0244;255.2313;358.7228;39.897;0;-1.0E-7;0;Navigation
2.00572259;0.0092157;55.0244;255.2313;358.7228;39.897;0;-1.0E-7;0;Navigation
2.0057221;0.0092149;55.0239;255.1914;358.7288;40.6094;0;-1.0E-7;0;Navigation
2.0057221;0.0092149;55.0239;255.1914;358.7288;40.6094;0;-1.0E-7;0;Navigation
2.00572121;0.0092134;55.023;255.1239;358.7395;177.9515;0;-1.8E-7;0;Navigation
2.00572081;0.0092128;55.0225;255.0911;358.7507;50.5368;0;-2.4E-7;0;Navigation
2.00572053;0.0092129;55.0223;255.0742;358.7565;355.2337;0;-2.7E-7;0;Navigation
2.00572019;0.0092122;55.0221;255.0532;358.7615;15.4579;0;-3.0E-7;0;Navigation
2.0057199;0.0092115;55.0218;255.0342;358.765;357.854;0;-3.3E-7;0;Navigation
2.00571916;0.0092099;55.0213;254.991;358.7741;57.426;0;-3.7E-7;0;Navigation
2.00571851;0.0092089;55.0208;254.9535;358.7801;15.27;0;-3.8E-7;0;Navigation
2.00571834;0.0092085;55.0207;254.9445;358.7783;177.7113;0;-3.8E-7;0;Navigation
2.00571834;0.0092085;55.0207;254.9445;358.7783;177.7113;0;-3.8E-7;0;Navigation
2.00571752;0.0092064;55.0201;254.8956;358.7815;339.4466;0;-3.4E-7;0;Navigation
2.00571715;0.009206;55.0198;254.8725;358.7855;36.4008;0;-3.0E-7;0;Navigation
2.0057168;0.0092056;55.0196;254.8547;358.7853;357.5561;0;-2.7E-7;0;Navigation
2.00571634;0.0092048;55.0193;254.8321;358.7877;47.2776;0;-2.2E-7;0;Navigation
2.00571596;0.0092049;55.0191;254.8146;358.7919;3.3533;0;-1.8E-7;0;Navigation
2.00571552;0.0092045;55.0188;254.7941;358.7949;12.5205;0;-1.4E-7;0;Navigation
2.00571552;0.0092045;55.0188;254.7941;358.7949;12.5205;0;-1.4E-7;0;Navigation
2.00571481;0.0092044;55.0184;254.7602;358.7993;264.8958;0;-6.0E-8;0;Navigation
2.0057138;0.0092033;55.0177;254.7128;358.8096;40.6918;0;3.0E-8;0;Navigation
