MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
2.00578211;0.0005658;56.4617;18.7825;80.4401;95.7087;0;-6.5E-7;0;Navigation
2.00578211;0.0005658;56.4617;18.7825;80.4401;95.7087;0;-6.5E-7;0;Navigation
2.00578244;0.00057;56.4619;18.7389;80.6332;181.0714;0;-7.1E-7;0;Navigation
2.00578244;0.00057;56.4619;18.7389;80.6332;181.0714;0;-7.1E-7;0;Navigation
2.00578289;0.0005753;56.4622;18.6876;80.7092;47.6978;0;-7.8E-7;0;Navigation
2.00578309;0.0005767;56.4623;18.6653;80.7371;99.139;0;-8.0E-7;0;Navigation
2.00578348;0.0005796;56.4624;18.6413;80.8965;180.9237;0;-8.2E-7;0;Navigation
2.00578409;0.0005835;56.4625;18.6017;81.025;192.5058;0;-8.5E-7;0;Navigation
2.00578436;0.0005853;56.4626;18.5872;81.0282;99.5341;0;-8.6E-7;0;Navigation
2.00578481;0.0005877;56.4626;18.5647;81.1267;153.844;0;-8.7E-7;0;Navigation
2.00578512;0.0005902;56.4627;18.5433;81.2135;189.5053;0;-8.8E-7;0;Navigation
2.00578512;0.0005902;56.4627;18.5433;81.2135;189.5053;0;-8.8E-7;0;Navigation
2.00578581;0.0005942;56.4629;18.5062;81.3235;153.7371;0;-8.9E-7;0;Navigation
2.00578581;0.0005942;56.4629;18.5062;81.3235;153.7371;0;-8.9E-7;0;Navigation
2.00578581;0.0005942;56.4629;18.5062;81.3235;153.7371;0;-8.9E-7;0;Navigation
2.00578581;0.0005942;56.4629;18.5062;81.3235;153.7371;0;-8.9E-7;0;Navigation
2.00578581;0.0005942;56.4629;18.5062;81.3235;153.7371;0;-8.9E-7;0;Navigation
2.00551856;0.0006174;56.4632;18.4088;90.3008;144.4017;0;-9.4E-7;0;Navigation
2.00551856;0.0006174;56.4632;18.4088;90.3008;144.4017;0;-9.4E-7;0;Navigation
2.00551983;0.0006232;56.4634;18.348;90.4177;187.4835;0;-9.8E-7;0;Navigation
2.00551983;0.0006232;56.4634;18.348;90.4177;187.4835;0;-9.8E-7;0;Navigation
2.0055206;0.0006267;56.4635;18.3109;90.5002;153.1245;0;-1.0E-6;0;Navigation
2.0055206;0.0006267;56.4635;18.3109;90.5002;153.1245;0;-1.0E-6;0;Navigation
2.00552135;0.0006304;56.4637;18.2716;90.5799;157.9557;0;-1.02E-6;0;Navigation
2.00552164;0.0006318;56.4637;18.2563;90.3196;80.1567;0;-1.02E-6;0;Navigation
2.00552211;0.0006337;56.4638;18.2319;90.385;171.5631;0;-1.02E-6;0;Navigation
2.00552211;0.0006337;56.4638;18.2319;90.385;171.5631;0;-1.02E-6;0;Navigation
2.00552276;0.0006375;56.464;18.1921;90.4489;187.033;0;-1.01E-6;0;Navigation
2.00552297;0.0006385;56.464;18.1797;90.4649;54.2574;0;-1.01E-6;0;Navigation
2.00552331;0.0006406;56.4641;18.1551;90.5404;149.0192;0;-9.9E-7;0;Navigation
2.00552345;0.0006426;56.4641;18.1435;90.5253;3.6229;0;-9.8E-7;0;Navigation
2.00552382;0.0006451;56.4642;18.1155;90.6361;161.133;0;-9.5E-7;0;Navigation
2.00552382;0.0006451;56.4642;18.1155;90.6361;161.133;0;-9.5E-7;0;Navigation
2.00552439;0.0006488;56.4643;18.0761;90.7416;169.1545;0;-9.0E-7;0;Navigation
2.00552454;0.0006495;56.4644;18.0579;90.7969;145.3779;0;-8.7E-7;0;Navigation
2.00552454;0.0006495;56.4644;18.0579;90.7969;145.3779;0;-8.7E-7;0;Navigation
2.00552493;0.0006538;56.4645;18.0206;90.8936;115.603;0;-8.2E-7;0;Navigation
2.00552511;0.0006601;56.4646;17.9783;90.9922;177.9395;0;-7.6E-7;0;Navigation
2.00552511;0.0006601;56.4646;17.9783;90.9922;177.9395;0;-7.6E-7;0;Navigation
2.00552543;0.0006637;56.4647;17.939;91.093;183.2895;0;-7.1E-7;0;Navigation
2.00552543;0.0006637;56.4647;17.939;91.093;183.2895;0;-7.1E-7;0;Navigation
2.00552585;0.0006701;56.465;17.8672;91.2608;68.1996;0;-6.6E-7;0;Navigation
2.00552585;0.0006701;56.465;17.8672;91.2608;68.1996;0;-6.6E-7;0;Navigation
2.00552606;0.0006768;56.4652;17.8015;91.4689;200.8693;0;-6.6E-7;0;Navigation
2.00552613;0.0006789;56.4652;17.7828;91.5287;185.7482;0;-6.7E-7;0;Navigation
2.00552613;0.0006789;56.4652;17.7828;91.5287;185.7482;0;-6.7E-7;0;Navigation
2.00552613;0.0006789;56.4652;17.7828;91.5287;185.7482;0;-6.7E-7;0;Navigation
2.00552647;0.0006849;56.4654;17.7247;91.7291;177.2045;0;-7.2E-7;0;Navigation
2.00552647;0.0006849;56.4654;17.7247;91.7291;177.2045;0;-7.2E-7;0;Navigation
2.00552674;0.0006891;56.4656;17.6851;91.8739;188.764;0;-7.7E-7;0;Navigation
2.0055271;0.0006944;56.4657;17.6453;92.0222;202.7142;0;-8.1E-7;0;Navigation
2.00552726;0.0006967;56.4658;17.6268;92.0849;182.9212;0;-8.3E-7;0;Navigation
2.00552783;0.0007008;56.4659;17.5875;92.2225;187.8536;0;-8.7E-7;0;Navigation
2.00552783;0.0007008;56.4659;17.5875;92.2225;187.8536;0;-8.7E-7;0;Navigation
2.00552877;0.0007075;56.4661;17.5324;92.3893;123.1821;0;-9.1E-7;0;Navigation
2.00552901;0.0007104;56.4662;17.5106;92.4896;166.2244;0;-9.2E-7;0;Navigation
2.00552972;0.0007136;56.4663;17.4709;92.6082;178.0079;0;-9.3E-7;0;Navigation
2.00553045;0.0007182;56.4665;17.4311;92.7418;191.1627;0;-9.5E-7;0;Navigation
2.00553045;0.0007182;56.4665;17.4311;92.7418;191.1627;0;-9.5E-7;0;Navigation
2.00553176;0.0007246;56.4667;17.373;92.9609;183.3385;0;-9.7E-7;0;Navigation
2.00553176;0.0007246;56.4667;17.373;92.9609;183.3385;0;-9.7E-7;0;Navigation
2.00553258;0.0007287;56.4668;17.3335;93.1075;194.196;0;-9.9E-7;0;Navigation
2.00553275;0.0007296;56.4668;17.3198;93.1271;85.6038;0;-1.0E-6;0;Navigation
2.00553339;0.0007313;56.4669;17.2937;93.253;206.6416;0;-1.02E-6;0;Navigation
2.00553367;0.0007326;56.4669;17.2785;93.2991;129.1139;0;-1.03E-6;0;Navigation
2.00553367;0.0007326;56.4669;17.2785;93.2991;129.1139;0;-1.03E-6;0;Navigation
2.00553413;0.000735;56.467;17.2542;93.3913;215.9879;0;-1.04E-6;0;Navigation
2.00553442;0.0007369;56.4671;17.2416;93.421;89.0986;0;-1.05E-6;0;Navigation
2.00553517;0.0007407;56.4672;17.2026;93.5618;88.29;0;-1.07E-6;0;Navigation
2.00553517;0.0007407;56.4672;17.2026;93.5618;88.29;0;-1.07E-6;0;Navigation
2.00553641;0.0007468;56.4674;17.1421;93.7942;124.9383;0;-1.06E-6;0;Navigation
2.00553641;0.0007468;56.4674;17.1421;93.7942;124.9383;0;-1.06E-6;0;Navigation
2.00553723;0.0007502;56.4676;17.0984;93.9349;210.5742;0;-1.04E-6;0;Navigation
2.00553751;0.0007525;56.4676;17.0798;94.0349;194.5891;0;-1.02E-6;0;Navigation
2.00553776;0.0007545;56.4677;17.0661;94.0884;87.9331;0;-1.0E-6;0;Navigation
2.00553813;0.0007565;56.4678;17.0441;94.1866;134.0537;0;-9.8E-7;0;Navigation
2.00553842;0.0007582;56.4678;17.0248;94.2672;130.662;0;-9.5E-7;0;Navigation
2.0055386;0.0007605;56.4679;17.0005;94.3503;218.8591;0;-9.2E-7;0;Navigation
2.00553896;0.0007638;56.468;16.9691;94.49;78.9721;0;-8.7E-7;0;Navigation
2.00553921;0.0007657;56.4681;16.9427;94.6076;205.9344;0;-8.3E-7;0;Navigation
2.00553921;0.0007657;56.4681;16.9427;94.6076;205.9344;0;-8.3E-7;0;Navigation
2.00553973;0.0007709;56.4683;16.8907;94.8293;86.4991;0;-7.5E-7;0;Navigation
2.00553994;0.0007728;56.4684;16.8663;94.9268;176.5475;0;-7.2E-7;0;Navigation
2.00554003;0.0007751;56.4684;16.8447;95.0219;215.3876;0;-7.0E-7;0;Navigation
2.00554003;0.0007751;56.4684;16.8447;95.0219;215.3876;0;-7.0E-7;0;Navigation
2.00554014;0.0007767;56.4685;16.8262;95.0986;196.7857;0;-6.8E-7;0;Navigation
2.00554019;0.0007785;56.4686;16.8083;95.1771;166.9203;0;-6.7E-7;0;Navigation
2.00554019;0.0007785;56.4686;16.8083;95.1771;166.9203;0;-6.7E-7;0;Navigation
2.00554057;0.0007846;56.4688;16.747;95.4423;217.802;0;-6.6E-7;0;Navigation
2.00554073;0.0007865;56.4689;16.7288;95.5269;192.801;0;-6.6E-7;0;Navigation
2.00554073;0.0007865;56.4689;16.7288;95.5269;192.801;0;-6.6E-7;0;Navigation
2.00554083;0.0007881;56.4689;16.7152;95.5752;85.2054;0;-6.7E-7;0;Navigation
2.00554089;0.0007896;56.469;16.6932;95.6765;131.4143;0;-6.8E-7;0;Navigation
2.00554107;0.0007918;56.4691;16.6708;95.792;183.8583;0;-6.9E-7;0;Navigation
2.00554147;0.0007954;56.4692;16.6308;95.9764;202.3559;0;-7.3E-7;0;Navigation
2.00554209;0.0008011;56.4694;16.5727;96.2451;193.0958;0;-7.9E-7;0;Navigation
2.00554234;0.0008029;56.4695;16.5542;96.3235;174.3995;0;-8.1E-7;0;Navigation
2.00554257;0.0008048;56.4696;16.5381;96.3843;110.4921;0;-8.2E-7;0;Navigation
2.00554296;0.0008074;56.4697;16.5144;96.5314;187.8223;0;-8.4E-7;0;Navigation
2.00554296;0.0008074;56.4697;16.5144;96.5314;187.8223;0;-8.4E-7;0;Navigation
2.0055436;0.000811;56.4698;16.4752;96.6956;192.4429;0;-8.6E-7;0;Navigation
2.0055436;0.000811;56.4698;16.4752;96.6956;192.4429;0;-8.6E-7;0;Navigation
