MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
1.87563;0.0012488;55.1055;257.5027;353.2531;6.7305;0;6.4E-7;0;Navigation
1.87562996;0.0012484;55.1053;257.4843;353.2421;6.7403;0;5.9E-7;0;Navigation
1.87562992;0.0012478;55.105;257.4659;353.2445;6.736;0;5.3E-7;0;Navigation
1.87562989;0.0012474;55.1044;257.429;353.2314;6.7432;0;3.8E-7;0;Navigation
1.8756299;0.0012477;55.1042;257.4106;353.2366;6.7343;0;3.0E-7;0;Navigation
1.87562991;0.0012475;55.1039;257.3922;353.2303;6.7365;0;2.2E-7;0;Navigation
1.87562991;0.0012475;55.1039;257.3922;353.2303;6.7365;0;2.2E-7;0;Navigation
1.87563007;0.0012471;55.1032;257.337;353.2038;6.751;0;3.0E-8;0;Navigation
1.87563017;0.0012468;55.103;257.3186;353.2054;6.7461;0;-1.0E-8;0;Navigation
1.87563017;0.0012468;55.103;257.3186;353.2054;6.7461;0;-1.0E-8;0;Navigation
1.87563035;0.0012463;55.1025;257.2817;353.2203;6.7267;0;-3.0E-8;0;Navigation
1.87563044;0.0012457;55.1022;257.2633;353.2196;6.7262;0;-2.0E-8;0;Navigation
1.87563067;0.0012448;55.1018;257.2265;353.2106;6.735;0;4.0E-8;0;Navigation
1.87563067;0.0012448;55.1018;257.2265;353.2106;6.735;0;4.0E-8;0;Navigation
1.87563067;0.0012448;55.1018;257.2265;353.2106;6.735;0;4.0E-8;0;Navigation
1.87563096;0.0012439;55.101;257.1713;353.2004;6.7488;0;1.6E-7;0;Navigation
1.87563096;0.0012439;55.101;257.1713;353.2004;6.7488;0;1.6E-7;0;Navigation
1.87563113;0.0012427;55.1005;257.1345;353.172;6.7807;0;2.2E-7;0;Navigation
1.87563113;0.0012427;55.1005;257.1345;353.172;6.7807;0;2.2E-7;0;Navigation
1.87563138;0.0012412;55.1;257.0977;353.1262;6.8294;0;2.5E-7;0;Navigation
1.87563156;0.0012398;55.0995;257.061;353.1024;6.855;0;2.2E-7;0;Navigation
1.8756315;0.0012404;55.0994;257.061;353.1053;6.8522;0;2.2E-7;0;Navigation
1.87563166;0.0012383;55.0989;257.0242;353.09;6.8675;0;1.6E-7;0;Navigation
1.87563169;0.0012378;55.0987;257.0058;353.0885;6.8684;0;1.2E-7;0;Navigation
1.87563169;0.0012371;55.0984;256.9874;353.0903;6.8656;0;8.0E-8;0;Navigation
1.87563163;0.0012351;55.0979;256.9507;353.0879;6.8649;0;0;0;Navigation
1.87563162;0.0012344;55.0977;256.9323;353.0899;6.861;0;-3.0E-8;0;Navigation
1.87563159;0.0012336;55.0974;256.914;353.0763;6.8726;0;-5.0E-8;0;Navigation
1.87563159;0.0012336;55.0974;256.914;353.0763;6.8726;0;-5.0E-8;0;Navigation
1.87563159;0.0012336;55.0974;256.914;353.0763;6.8726;0;-5.0E-8;0;Navigation
1.87563139;0.0012309;55.0967;256.8589;353.0233;6.9191;0;-7.0E-8;0;Navigation
1.87563124;0.0012295;55.0959;256.8038;352.9728;6.9653;0;-1.0E-8;0;Navigation
1.87563124;0.0012295;55.0959;256.8038;352.9728;6.9653;0;-1.0E-8;0;Navigation
1.87563095;0.0012271;55.0951;256.7487;352.9001;7.0375;0;1.1E-7;0;Navigation
1.87563095;0.0012271;55.0951;256.7487;352.9001;7.0375;0;1.1E-7;0;Navigation
1.87563076;0.0012262;55.0946;256.712;352.904;7.0358;0;2.0E-7;0;Navigation
1.87563065;0.001226;55.0943;256.6936;352.9043;7.0372;0;2.5E-7;0;Navigation
1.87563048;0.0012257;55.0941;256.6753;352.9108;7.0329;0;2.8E-7;0;Navigation
1.87563048;0.0012257;55.0941;256.6753;352.9108;7.0329;0;2.8E-7;0;Navigation
1.87563017;0.0012245;55.0932;256.6202;352.8785;7.0713;0;3.4E-7;0;Navigation
