MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
2.00568995;0.0131111;54.0505;194.0692;229.6115;314.4161;0;-2.0E-8;0;Navigation
2.00568995;0.0131111;54.0505;194.0692;229.6115;314.4161;0;-2.0E-8;0;Navigation
2.00569049;0.0131145;54.0504;194.0353;229.6313;196.9842;0;-1.0E-7;0;Navigation
2.00569075;0.0131167;54.0504;194.0189;229.6405;128.6442;0;-1.4E-7;0;Navigation
2.00569106;0.0131193;54.0504;194.0003;229.6523;100.5837;0;-1.7E-7;0;Navigation
2.00569144;0.0131221;54.0504;193.9782;229.6667;134.3416;0;-1.9E-7;0;Navigation
2.00569175;0.0131244;54.0503;193.9604;229.6765;91.2694;0;-2.0E-7;0;Navigation
2.00569175;0.0131244;54.0503;193.9604;229.6765;91.2694;0;-2.0E-7;0;Navigation
2.00569254;0.0131294;54.0503;193.9177;229.7014;130.2474;0;-1.8E-7;0;Navigation
2.00569254;0.0131294;54.0503;193.9177;229.7014;130.2474;0;-1.8E-7;0;Navigation
2.00569375;0.0131366;54.0502;193.8553;229.738;161.2664;0;-9.0E-8;0;Navigation
2.00569375;0.0131366;54.0502;193.8553;229.738;161.2664;0;-9.0E-8;0;Navigation
2.00569375;0.0131366;54.0502;193.8553;229.738;161.2664;0;-9.0E-8;0;Navigation
2.00569626;0.0131507;54.05;193.7371;229.8075;104.232;0;3.0E-8;0;Navigation
2.00569626;0.0131507;54.05;193.7371;229.8075;104.232;0;3.0E-8;0;Navigation
2.00569714;0.0131561;54.0499;193.6973;229.832;93.6237;0;-1.0E-8;0;Navigation
2.00569714;0.0131561;54.0499;193.6973;229.832;93.6237;0;-1.0E-8;0;Navigation
2.00569789;0.0131574;54.0498;193.6653;229.8457;303.9901;0;-8.0E-8;0;Navigation
2.00569789;0.0131574;54.0498;193.6653;229.8457;303.9901;0;-8.0E-8;0;Navigation
2.0056986;0.0131615;54.0497;193.6337;229.8656;145.0132;0;-1.6E-7;0;Navigation
2.0056986;0.0131615;54.0497;193.6337;229.8656;145.0132;0;-1.6E-7;0;Navigation
2.00569959;0.0131656;54.0495;193.5897;229.888;210.419;0;-2.9E-7;0;Navigation
2.00569959;0.0131656;54.0495;193.5897;229.888;210.419;0;-2.9E-7;0;Navigation
2.00569959;0.0131656;54.0495;193.5897;229.888;210.419;0;-2.9E-7;0;Navigation
2.00570138;0.0131736;54.0494;193.5075;229.9267;232.4576;0;-4.6E-7;0;Navigation
2.0057021;0.0131794;54.0493;193.4741;229.9494;107.6556;0;-4.7E-7;0;Navigation
2.00570256;0.013182;54.0493;193.4499;229.9632;178.8537;0;-4.6E-7;0;Navigation
2.00570256;0.013182;54.0493;193.4499;229.9632;178.8537;0;-4.6E-7;0;Navigation
2.00570379;0.0131909;54.0491;193.3871;230.0033;218.1718;0;-3.5E-7;0;Navigation
2.0057041;0.0131935;54.0491;193.3704;230.0154;155.4836;0;-3.0E-7;0;Navigation
2.0057041;0.0131935;54.0491;193.3704;230.0154;155.4836;0;-3.0E-7;0;Navigation
2.0057041;0.0131935;54.0491;193.3704;230.0154;155.4836;0;-3.0E-7;0;Navigation
2.0057041;0.0131935;54.0491;193.3704;230.0154;155.4836;0;-3.0E-7;0;Navigation
2.0057041;0.0131935;54.0491;193.3704;230.0154;155.4836;0;-3.0E-7;0;Navigation
2.00570647;0.013211;54.0487;193.216;230.1045;26.9635;0;1.5E-7;0;Navigation
2.00570647;0.013211;54.0487;193.216;230.1045;26.9635;0;1.5E-7;0;Navigation
2.00570647;0.013211;54.0487;193.216;230.1045;26.9635;0;1.5E-7;0;Navigation
2.00570647;0.013211;54.0487;193.216;230.1045;26.9635;0;1.5E-7;0;Navigation
2.00570647;0.013211;54.0487;193.216;230.1045;26.9635;0;1.5E-7;0;Navigation
2.00570816;0.0132263;54.0485;193.0857;230.1883;185.1033;0;2.4E-7;0;Navigation
2.00570816;0.0132263;54.0485;193.0857;230.1883;185.1033;0;2.4E-7;0;Navigation
2.00570892;0.0132324;54.0483;193.0278;230.2226;136.404;0;1.5E-7;0;Navigation
2.00570908;0.0132345;54.0483;193.0133;230.2328;35.1817;0;1.2E-7;0;Navigation
2.00570939;0.0132367;54.0483;192.9914;230.2458;64.0681;0;7.0E-8;0;Navigation
2.00571005;0.013242;54.0482;192.9431;230.2774;203.4949;0;-4.0E-8;0;Navigation
2.00571055;0.0132449;54.0482;192.9118;230.2934;40.1394;0;-1.0E-7;0;Navigation
2.00571131;0.0132501;54.0481;192.8638;230.3235;175.4995;0;-1.4E-7;0;Navigation
2.00571131;0.0132501;54.0481;192.8638;230.3235;175.4995;0;-1.4E-7;0;Navigation
2.00571205;0.0132551;54.0481;192.8203;230.3505;230.3073;0;-1.1E-7;0;Navigation
2.00571263;0.0132585;54.0481;192.7886;230.3669;74.1793;0;-7.0E-8;0;Navigation
2.00571287;0.0132584;54.0481;192.7757;230.3754;303.3691;0;-4.0E-8;0;Navigation
