MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
0.99476298;0.0009873;12.2618;28.4359;331.9922;35.4031;0;-3.7E-7;0;Intelsat
0.99476272;0.0009868;12.2624;28.4306;332.1482;261.8976;0;-2.9E-7;0;Intelsat
0.99476262;0.0009866;12.2631;28.423;332.2849;223.9051;0;-1.8E-7;0;Intelsat
0.99476288;0.0009854;12.2641;28.4138;332.4495;252.9146;0;-4.0E-8;0;Intelsat
0.99476349;0.0009854;12.2649;28.4058;332.5567;234.433;0;6.0E-8;0;Intelsat
0.99476449;0.0009854;12.2657;28.3973;332.66;236.7943;0;1.8E-7;0;Intelsat
0.99476578;0.0009859;12.2666;28.3892;332.6713;222.5466;0;2.8E-7;0;Intelsat
0.99476655;0.0009853;12.267;28.3852;332.6608;33.1136;0;3.3E-7;0;Intelsat
0.9947676;0.0009863;12.2675;28.3803;332.7229;243.5247;0;3.9E-7;0;Intelsat
0.99476963;0.0009875;12.2683;28.3722;332.8266;236.1293;0;4.7E-7;0;Intelsat
0.99477183;0.0009886;12.2691;28.3645;332.8771;207.5972;0;5.4E-7;0;Intelsat
0.99477454;0.0009903;12.27;28.3561;333.0484;212.7694;0;6.1E-7;0;Intelsat
0.99477756;0.0009923;12.2708;28.3478;333.249;215.688;0;6.6E-7;0;Intelsat
0.99477795;0.0009925;12.2709;28.3469;333.2735;255.6933;0;6.7E-7;0;Intelsat
0.99478104;0.0009938;12.2717;28.3391;333.481;234.8143;0;7.0E-7;0;Intelsat
0.99478421;0.0009955;12.2725;28.3316;333.731;201.1688;0;7.2E-7;0;Intelsat
0.99478794;0.0009972;12.2734;28.3234;334.0376;199.7065;0;7.3E-7;0;Intelsat
0.99478824;0.0009974;12.2734;28.3229;334.0428;225.4483;0;7.3E-7;0;Intelsat
0.99479234;0.000999;12.2743;28.3144;334.3634;237.7709;0;7.1E-7;0;Intelsat
0.9947961;0.0009997;12.2751;28.3069;334.6893;204.4005;0;6.8E-7;0;Intelsat
0.99479688;0.0010005;12.2753;28.3055;334.727;267.5228;0;6.8E-7;0;Intelsat
0.99480071;0.0010005;12.276;28.2982;335.0764;230.5131;0;6.3E-7;0;Intelsat
0.99480507;0.0010005;12.2769;28.2901;335.4083;227.7765;0;5.6E-7;0;Intelsat
0.99480972;0.001;12.2778;28.2816;335.786;243.3549;0;4.6E-7;0;Intelsat
0.99481393;0.000999;12.2786;28.274;336.1309;222.1475;0;3.5E-7;0;Intelsat
0.99481831;0.0009979;12.2794;28.266;336.4735;216.9175;0;2.1E-7;0;Intelsat
0.99482678;0.0009946;12.2811;28.2498;337.1032;204.2612;0;-1.1E-7;0;Intelsat
0.99483099;0.0009923;12.282;28.2413;337.3877;215.7238;0;-3.2E-7;0;Intelsat
0.99483473;0.0009899;12.2828;28.2333;337.6067;203.2766;0;-5.2E-7;0;Intelsat
0.99483833;0.0009867;12.2837;28.2249;337.8992;202.7144;0;-7.4E-7;0;Intelsat
0.99484167;0.0009842;12.2845;28.2166;338.0452;202.3281;0;-9.8E-7;0;Intelsat
0.99484494;0.0009813;12.2855;28.2075;338.2276;236.6018;0;-1.24E-6;0;Intelsat
0.99484744;0.0009796;12.2862;28.1995;338.2726;219.4286;0;-1.47E-6;0;Intelsat
0.99484966;0.0009774;12.2871;28.1912;338.3861;218.8057;0;-1.71E-6;0;Intelsat
0.99485144;0.0009755;12.2879;28.1828;338.5626;218.2276;0;-1.94E-6;0;Intelsat
0.99485279;0.0009742;12.2887;28.1747;338.5721;212.8558;0;-2.16E-6;0;Intelsat
0.99485371;0.0009727;12.2896;28.1658;338.7765;235.8021;0;-2.38E-6;0;Intelsat
0.9948541;0.0009724;12.2904;28.1578;338.8035;226.447;0;-2.57E-6;0;Intelsat
0.994854;0.0009722;12.2912;28.1495;338.8651;228.3365;0;-2.75E-6;0;Intelsat
0.99485344;0.0009725;12.292;28.1421;338.978;196.8642;0;-2.89E-6;0;Intelsat
0.99485341;0.0009725;12.292;28.1417;338.9576;213.4361;0;-2.9E-6;0;Intelsat
0.99485234;0.0009735;12.2928;28.1337;338.9971;207.0785;0;-3.04E-6;0;Intelsat
0.99485079;0.000974;12.2936;28.1258;339.183;194.6545;0;-3.16E-6;0;Intelsat
0.99485069;0.0009739;12.2937;28.1253;339.2206;214.8593;0;-3.16E-6;0;Intelsat
0.99484854;0.0009751;12.2945;28.117;339.3779;223.3356;0;-3.26E-6;0;Intelsat
0.99484592;0.0009751;12.2953;28.1088;339.7235;222.6045;0;-3.34E-6;0;Intelsat
0.99484309;0.0009756;12.2961;28.1013;339.9859;197.0021;0;-3.38E-6;0;Intelsat
0.99483903;0.0009772;12.2971;28.0916;340.202;263.2443;0;-3.41E-6;0;Intelsat
0.99483556;0.0009769;12.2978;28.0844;340.504;225.7226;0;-3.41E-6;0;Intelsat
0.99483171;0.000976;12.2985;28.077;340.8816;195.3644;0;-3.39E-6;0;Intelsat
0.99482251;0.0009736;12.3002;28.0608;341.6597;194.0479;0;-3.27E-6;0;Intelsat
0.99481707;0.0009721;12.3011;28.0519;341.9989;231.1915;0;-3.17E-6;0;Intelsat
0.99481251;0.0009701;12.3018;28.0447;342.335;192.8501;0;-3.07E-6;0;Intelsat
0.99480734;0.0009678;12.3026;28.0365;342.6613;192.2496;0;-2.95E-6;0;Intelsat
0.99480209;0.0009655;12.3034;28.0283;342.9907;193.3925;0;-2.8E-6;0;Intelsat
0.99480047;0.0009665;12.3036;28.0257;342.7769;310.8412;0;-2.76E-6;0;Intelsat
0.99479695;0.0009643;12.3042;28.0202;342.988;191.4083;0;-2.65E-6;0;Intelsat
0.99479176;0.0009615;12.305;28.0119;343.2243;194.5018;0;-2.49E-6;0;Intelsat
0.99478173;0.000955;12.3066;27.9952;343.6345;204.1038;0;-2.12E-6;0;Intelsat
0.994776;0.0009494;12.3076;27.985;343.8166;292.0567;0;-1.88E-6;0;Intelsat
0.9947727;0.0009476;12.3081;27.9786;343.899;208.9892;0;-1.72E-6;0;Intelsat
0.99476875;0.0009459;12.3089;27.9704;343.9378;207.0807;0;-1.51E-6;0;Intelsat
0.99476454;0.0009423;12.3098;27.9606;343.9716;272.716;0;-1.25E-6;0;Intelsat
0.994762;0.0009417;12.3104;27.9539;343.9773;205.2884;0;-1.08E-6;0;Intelsat
0.99475931;0.0009402;12.3112;27.9458;343.9871;203.4053;0;-8.6E-7;0;Intelsat
0.9947571;0.0009399;12.312;27.9377;343.9649;203.5413;0;-6.3E-7;0;Intelsat
0.99475546;0.0009404;12.3128;27.9296;343.878;203.7444;0;-4.2E-7;0;Intelsat
0.99475425;0.0009403;12.3136;27.9213;343.9237;212.7733;0;-2.0E-7;0;Intelsat
0.99475363;0.0009406;12.3143;27.9132;343.9496;212.5218;0;-1.0E-8;0;Intelsat
0.99475335;0.0009328;12.3147;27.9098;344.4327;6.2129;0;7.0E-8;0;Intelsat
0.99475335;0.0009328;12.3151;27.9057;344.4956;186.0587;0;1.6E-7;0;Intelsat
0.99475383;0.0009328;12.3159;27.897;344.6106;211.3088;0;3.5E-7;0;Intelsat
0.99475421;0.0009334;12.3162;27.8936;344.6658;5.4586;0;4.2E-7;0;Intelsat
0.99475475;0.0009331;12.3166;27.8896;344.7605;185.2019;0;4.9E-7;0;Intelsat
0.99475635;0.0009332;12.3174;27.8811;344.9612;210.3908;0;6.4E-7;0;Intelsat
0.99475839;0.0009332;12.3182;27.8731;345.1755;209.8991;0;7.6E-7;0;Intelsat
0.99476088;0.0009329;12.3191;27.8651;345.4302;209.3485;0;8.5E-7;0;Intelsat
0.99476383;0.0009322;12.3199;27.8571;345.7012;208.8083;0;9.2E-7;0;Intelsat
0.99476714;0.0009306;12.3206;27.849;346.0071;208.2276;0;9.7E-7;0;Intelsat
0.99477086;0.0009287;12.3214;27.841;346.3213;207.6169;0;9.9E-7;0;Intelsat
0.9947749;0.0009267;12.3222;27.8329;346.6273;207.0544;0;9.9E-7;0;Intelsat
0.9947749;0.0009267;12.3222;27.8329;346.6273;207.0544;0;9.9E-7;0;Intelsat
0.99477921;0.0009241;12.3229;27.8249;346.9382;206.4122;0;9.6E-7;0;Intelsat
0.99478565;0.0009199;12.324;27.8134;347.3609;351.1891;0;8.7E-7;0;Intelsat
0.99478841;0.0009175;12.3244;27.8086;347.5064;205.306;0;8.1E-7;0;Intelsat
0.9947932;0.000914;12.3252;27.8005;347.749;204.7993;0;7.0E-7;0;Intelsat
0.99479532;0.0009124;12.3255;27.7969;347.8626;358.899;0;6.5E-7;0;Intelsat
0.99479837;0.0009103;12.326;27.7916;347.9723;229.7458;0;5.6E-7;0;Intelsat
0.99480285;0.0009064;12.3267;27.784;348.1506;203.8702;0;4.2E-7;0;Intelsat
0.9948076;0.000902;12.3274;27.7757;348.2947;203.4676;0;2.4E-7;0;Intelsat
0.99481222;0.0008973;12.328;27.7675;348.4129;203.0701;0;6.0E-8;0;Intelsat
0.99481452;0.000895;12.3284;27.7633;348.4176;22.9244;0;-4.0E-8;0;Intelsat
0.99481671;0.000894;12.3288;27.7592;348.4672;202.774;0;-1.4E-7;0;Intelsat
0.99482098;0.0008904;12.3295;27.7509;348.5071;202.46;0;-3.4E-7;0;Intelsat
0.99482304;0.0008877;12.3299;27.7467;348.4961;22.3658;0;-4.4E-7;0;Intelsat
