MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
0.99158082;0.0015117;5.5907;295.7691;19.9093;160.1558;0;-3.6E-7;0;Intelsat
0.9915854;0.0015094;5.5885;295.757;19.9781;184.1602;0;-6.6E-7;0;Intelsat
0.9915854;0.0015094;5.5885;295.757;19.9781;184.1602;0;-6.7E-7;0;Intelsat
0.99158926;0.001507;5.5864;295.746;20.0564;182.5898;0;-9.5E-7;0;Intelsat
0.99159092;0.0015061;5.5854;295.7413;20.0531;336.2625;0;-1.08E-6;0;Intelsat
0.991593;0.001505;5.5842;295.7349;20.136;181.0302;0;-1.24E-6;0;Intelsat
0.99159427;0.0015043;5.5834;295.7311;20.1314;309.0556;0;-1.33E-6;0;Intelsat
0.99159897;0.0015026;5.5799;295.7129;20.2824;177.8685;0;-1.74E-6;0;Intelsat
0.99159897;0.0015026;5.5799;295.7129;20.2824;177.8685;0;-1.74E-6;0;Intelsat
0.9916008;0.001501;5.5777;295.7019;20.3885;176.2688;0;-1.94E-6;0;Intelsat
0.99160254;0.0014996;5.5756;295.6905;20.4787;174.6918;0;-2.12E-6;0;Intelsat
0.99160254;0.0014996;5.5756;295.6905;20.4787;174.6918;0;-2.12E-6;0;Intelsat
0.9916033;0.0014987;5.5734;295.6794;20.5732;173.1219;0;-2.27E-6;0;Intelsat
0.99160322;0.0014973;5.5713;295.6691;20.68;145.9088;0;-2.39E-6;0;Intelsat
0.99160304;0.0014972;5.5701;295.6626;20.7541;350.6847;0;-2.46E-6;0;Intelsat
0.99160268;0.0014968;5.569;295.657;20.7845;169.9027;0;-2.51E-6;0;Intelsat
0.99160179;0.0014955;5.5668;295.6458;20.9108;168.2832;0;-2.59E-6;0;Intelsat
0.99160147;0.0014959;5.5665;295.6444;20.9209;209.351;0;-2.6E-6;0;Intelsat
0.99160016;0.0014946;5.5647;295.6353;21.0189;141.1088;0;-2.65E-6;0;Intelsat
0.99160007;0.0014947;5.5646;295.6344;21.0266;166.7005;0;-2.65E-6;0;Intelsat
