MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
11.93123577;0.0001585;51.993;90.7996;168.9388;191.1482;0.00014855;-7.3E-7;0;Globalstar
11.93123586;0.0001584;51.993;90.1285;169.3734;190.7134;0.00015497;-7.3E-7;0;Globalstar
11.9312359;0.0001574;51.993;89.4575;169.7594;190.3273;0.00018635;-7.1E-7;0;Globalstar
11.93123587;0.0001559;51.9931;87.4442;171.1946;188.8916;0.00016994;-7.2E-7;0;Globalstar
11.93123588;0.0001538;51.9932;85.6548;172.4306;187.6552;0.00016735;-7.2E-7;0;Globalstar
11.93123616;0.0001534;51.9933;84.7599;172.9845;187.1011;0.00017824;-7.1E-7;0;Globalstar
11.9312363;0.0001542;51.9933;84.0888;173.4675;186.618;0.0001733;-7.2E-7;0;Globalstar
11.93123638;0.0001536;51.9933;82.9704;174.319;185.7663;0.00016575;-7.2E-7;0;Globalstar
11.93123678;0.0001522;51.9934;81.4046;175.3035;184.7814;0.00018197;-7.1E-7;0;Globalstar
11.93123749;0.0001478;51.9936;77.6021;177.826;182.2582;0.0002173;-6.8E-7;0;Globalstar
11.93123666;0.0001459;51.9937;76.9311;178.1171;181.9669;6.7332E-5;-7.9E-7;0;Globalstar
11.93123718;0.0001404;51.9937;74.9179;178.8325;181.2513;0.00014366;-7.4E-7;0;Globalstar
11.93123689;0.0001411;51.9937;74.2468;179.3355;180.7482;4.4601E-5;-8.1E-7;0;Globalstar
11.93123659;0.0001401;51.9939;72.2337;180.9677;179.1155;-9.6413E-5;-9.2E-7;0;Globalstar
11.93123651;0.0001401;51.9939;71.5626;181.502;178.5811;-0.00016208;-9.6E-7;0;Globalstar
11.93123643;0.0001394;51.994;69.7731;182.9104;177.1723;-0.00021096;-1.0E-6;0;Globalstar
11.93123637;0.0001388;51.994;68.8784;183.4224;176.6602;-0.00023518;-1.02E-6;0;Globalstar
11.9312365;0.0001367;51.9942;65.9705;185.488;174.594;-0.00016252;-9.6E-7;0;Globalstar
11.93123634;0.0001342;51.9944;63.2863;187.3455;172.736;-8.4182E-5;-9.1E-7;0;Globalstar
11.93123631;0.0001319;51.9946;60.3785;189.9962;170.0846;-2.0993E-5;-8.6E-7;0;Globalstar
11.93123636;0.0001309;51.9947;58.8127;191.2171;168.8635;-1.0292E-5;-8.5E-7;0;Globalstar
11.93123732;0.0001311;51.9948;57.6944;192.1397;167.9406;0.0001187;-7.6E-7;0;Globalstar
11.93123805;0.0001299;51.9951;55.0102;194.0227;166.0571;0.00019197;-7.0E-7;0;Globalstar
11.93123854;0.0001273;51.9954;52.3262;195.6682;164.4114;0.00021809;-6.8E-7;0;Globalstar
11.93123884;0.0001245;51.9957;48.3002;198.4542;161.6248;0.00019136;-7.0E-7;0;Globalstar
11.93123869;0.0001242;51.9957;48.0765;198.4645;161.6145;0.00015808;-7.3E-7;0;Globalstar
11.93123869;0.0001236;51.9957;47.1819;199.0502;161.0287;0.00015469;-7.3E-7;0;Globalstar
11.93123878;0.0001221;51.9959;44.9452;200.8158;159.2627;8.9508E-5;-7.8E-7;0;Globalstar
11.93123932;0.0001205;51.996;42.9323;202.133;157.9453;8.4542E-5;-7.8E-7;0;Globalstar
11.93123947;0.0001187;51.996;41.814;202.4719;157.6064;6.8298E-5;-7.9E-7;0;Globalstar
11.93124013;0.0001161;51.9962;39.1301;204.2668;155.8112;9.0911E-5;-7.8E-7;0;Globalstar
11.93124066;0.0001139;51.9963;36.6698;205.9266;154.1512;0.00014836;-7.3E-7;0;Globalstar
11.9312413;0.0001114;51.9965;34.2096;208.0022;152.0753;0.0002324;-6.7E-7;0;Globalstar
11.93124138;0.0001111;51.9965;33.9859;208.1339;151.9435;0.00023986;-6.7E-7;0;Globalstar
11.9312419;0.0001095;51.9966;31.7493;210.216;149.8611;0.00027705;-6.4E-7;0;Globalstar
11.93124294;0.0001066;51.9967;28.8418;212.4264;147.6505;0.00032018;-6.1E-7;0;Globalstar
11.93124363;0.0001068;51.9967;26.8288;214.8192;145.2573;0.00030355;-6.2E-7;0;Globalstar
11.9312445;0.0001043;51.9969;26.1579;213.8723;146.2045;0.00037419;-5.7E-7;0;Globalstar
11.93124534;0.0001037;51.9971;24.145;215.7943;144.2822;0.00037607;-5.6E-7;0;Globalstar
11.93124581;0.0001026;51.9971;23.474;216.0176;144.0589;0.00042176;-5.3E-7;0;Globalstar
11.93124651;0.0001017;51.9972;21.4611;217.9428;142.1335;0.00040948;-5.4E-7;0;Globalstar
11.9312471;0.0001001;51.9973;18.7773;220.6761;139.3999;0.00036281;-5.7E-7;0;Globalstar
11.931248;9.84E-5;51.9973;18.1064;220.5691;139.5071;0.00043384;-5.2E-7;0;Globalstar
11.93124871;9.73E-5;51.9974;16.0935;222.0116;138.0645;0.00036026;-5.8E-7;0;Globalstar
11.93125025;9.68E-5;51.9972;14.528;222.6111;137.4649;0.00040856;-5.4E-7;0;Globalstar
11.93125093;9.59E-5;51.9971;13.4097;223.1303;136.9457;0.00038919;-5.6E-7;0;Globalstar
11.93125301;9.43E-5;51.997;10.9495;223.6645;136.4115;0.00043616;-5.2E-7;0;Globalstar
11.93125313;9.39E-5;51.997;10.7258;223.8349;136.2411;0.00045219;-5.1E-7;0;Globalstar
11.93125507;9.19E-5;51.997;8.2656;225.9596;134.1164;0.00056967;-4.2E-7;0;Globalstar
11.93125748;9.12E-5;51.9969;5.5816;227.8102;132.2656;0.00076031;-2.8E-7;0;Globalstar
11.93125785;8.93E-5;51.9968;2.8976;229.1056;130.9701;0.00060636;-3.9E-7;0;Globalstar
11.93125904;8.82E-5;51.9968;1.1083;230.0039;130.0718;0.00065291;-3.6E-7;0;Globalstar
11.93126018;8.62E-5;51.9967;359.5427;230.6216;129.4542;0.00065694;-3.6E-7;0;Globalstar
11.93126184;8.52E-5;51.9967;357.5297;231.516;128.5598;0.00068915;-3.3E-7;0;Globalstar
11.93126225;8.36E-5;51.9966;356.1878;232.3523;127.7236;0.00061514;-3.9E-7;0;Globalstar
11.93126353;8.35E-5;51.9966;354.8458;232.9831;127.0928;0.0006956;-3.3E-7;0;Globalstar
11.93126461;8.27E-5;51.9966;353.2802;234.2257;125.8501;0.0007278;-3.0E-7;0;Globalstar
11.93126549;8.16E-5;51.9965;352.3855;234.4726;125.6033;0.00076035;-2.8E-7;0;Globalstar
