MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
1.00268815;9.31E-5;0.9212;223.6463;106.0928;171.2677;0;-1.9E-7;0;Weather
1.00268892;9.12E-5;0.9207;223.5873;106.4565;326.4365;0;-2.1E-7;0;Weather
1.00268892;9.12E-5;0.9207;223.5873;106.4565;326.4365;0;-2.1E-7;0;Weather
1.00268993;9.2E-5;0.9199;223.5182;106.5833;173.6885;0;-2.3E-7;0;Weather
1.00269079;9.01E-5;0.9193;223.4552;106.7146;349.3843;0;-2.5E-7;0;Weather
1.00269079;9.01E-5;0.9193;223.4552;106.7146;349.3843;0;-2.5E-7;0;Weather
1.00269158;9.14E-5;0.9187;223.3949;106.7394;150.5465;0;-2.7E-7;0;Weather
1.00269254;8.94E-5;0.918;223.3277;107.0881;347.3577;0;-2.8E-7;0;Weather
1.00269336;9.09E-5;0.9174;223.2664;107.1596;153.03;0;-2.9E-7;0;Weather
1.00269424;8.92E-5;0.9167;223.2017;107.5162;334.147;0;-3.0E-7;0;Weather
1.00269441;8.92E-5;0.9166;223.1945;107.2428;8.869;0;-3.0E-7;0;Weather
1.00269619;8.92E-5;0.9152;223.0647;107.4876;11.4871;0;-3.1E-7;0;Weather
1.00269619;8.92E-5;0.9152;223.0647;107.4876;11.4871;0;-3.1E-7;0;Weather
1.00269691;9.07E-5;0.9147;223.007;107.7867;158.2498;0;-3.1E-7;0;Weather
1.00269791;8.95E-5;0.9139;222.9367;107.8123;3.2438;0;-3.1E-7;0;Weather
1.00269869;9.08E-5;0.9134;222.876;108.1876;160.8045;0;-3.1E-7;0;Weather
1.00269958;8.99E-5;0.9127;222.81;108.2235;342.2077;0;-3.0E-7;0;Weather
1.00270047;9.1E-5;0.9121;222.744;108.5876;163.3337;0;-3.0E-7;0;Weather
1.00270224;9.11E-5;0.9107;222.6109;109.1503;165.6836;0;-2.9E-7;0;Weather
1.00270312;9.09E-5;0.9101;222.5438;109.2342;347.0618;0;-2.8E-7;0;Weather
1.00270321;9.09E-5;0.91;222.54;109.2181;4.1709;0;-2.8E-7;0;Weather
1.00270388;9.14E-5;0.9095;222.4819;109.5699;142.2879;0;-2.7E-7;0;Weather
1.00270489;9.15E-5;0.9087;222.4089;109.8559;349.3383;0;-2.7E-7;0;Weather
1.00270577;9.17E-5;0.9081;222.3412;110.4019;170.2994;0;-2.6E-7;0;Weather
1.00270676;9.21E-5;0.9073;222.2666;110.7533;15.3987;0;-2.6E-7;0;Weather
1.00270676;9.21E-5;0.9073;222.2666;110.7533;15.3987;0;-2.6E-7;0;Weather
1.00270754;9.2E-5;0.9068;222.2047;111.2957;172.3362;0;-2.6E-7;0;Weather
1.00270844;9.26E-5;0.9061;222.1346;111.78;358.9414;0;-2.5E-7;0;Weather
1.0027093;9.22E-5;0.9054;222.0671;112.4777;174.1144;0;-2.5E-7;0;Weather
1.00271019;9.3E-5;0.9047;221.9961;113.0969;1.5015;0;-2.5E-7;0;Weather
1.00271106;9.24E-5;0.9041;221.9286;113.9342;175.5543;0;-2.4E-7;0;Weather
1.0027118;9.3E-5;0.9036;221.8648;114.4739;330.5394;0;-2.4E-7;0;Weather
1.00271283;9.22E-5;0.9028;221.7897;115.7453;176.6831;0;-2.4E-7;0;Weather
1.0027137;9.3E-5;0.9021;221.7193;116.6397;0.4515;0;-2.3E-7;0;Weather
1.00271458;9.17E-5;0.9015;221.6503;117.7746;177.5683;0;-2.2E-7;0;Weather
1.0027154;9.24E-5;0.9009;221.5833;118.512;347.1655;0;-2.2E-7;0;Weather
1.00271623;9.11E-5;0.9003;221.5163;119.9746;152.415;0;-2.1E-7;0;Weather
1.0027171;9.15E-5;0.8996;221.446;120.5881;333.2589;0;-2.0E-7;0;Weather
1.00271813;8.98E-5;0.8988;221.369;122.311;178.946;0;-1.8E-7;0;Weather
1.00271887;9.03E-5;0.8983;221.3046;122.8687;333.9231;0;-1.7E-7;0;Weather
1.00271887;9.03E-5;0.8983;221.3046;122.8687;333.9231;0;-1.7E-7;0;Weather
1.00271991;8.86E-5;0.8975;221.2267;124.6745;179.5064;0;-1.6E-7;0;Weather
1.00272066;8.9E-5;0.897;221.1622;125.2945;334.453;0;-1.5E-7;0;Weather
1.00272066;8.9E-5;0.897;221.1622;125.2945;334.453;0;-1.5E-7;0;Weather
1.00272157;8.76E-5;0.8963;221.0905;127.1448;154.0806;0;-1.4E-7;0;Weather
1.00272245;8.76E-5;0.8957;221.0191;127.7355;334.9524;0;-1.2E-7;0;Weather
1.00272283;8.75E-5;0.8952;220.9851;128.6642;51.8031;0;-1.2E-7;0;Weather
1.00272336;8.64E-5;0.895;220.947;129.5261;154.6477;0;-1.1E-7;0;Weather
1.00272424;8.63E-5;0.8944;220.8749;130.1312;335.5032;0;-1.0E-7;0;Weather
1.00272462;8.6E-5;0.8939;220.8399;131.107;52.3137;0;-9.0E-8;0;Weather
1.00272516;8.51E-5;0.8937;220.8028;132.0307;155.0709;0;-9.0E-8;0;Weather
1.00272606;8.48E-5;0.8931;220.7297;132.7058;340.7429;0;-8.0E-8;0;Weather
1.00272606;8.48E-5;0.8931;220.7297;132.7058;340.7429;0;-8.0E-8;0;Weather
1.00272695;8.39E-5;0.8925;220.6591;134.4432;155.6222;0;-7.0E-8;0;Weather
1.00272722;8.35E-5;0.8921;220.6382;134.6715;206.743;0;-7.0E-8;0;Weather
1.00272876;8.25E-5;0.8912;220.5162;137.0751;155.9348;0;-6.0E-8;0;Weather
1.00272926;8.19E-5;0.8908;220.4663;137.6533;259.0443;0;-6.0E-8;0;Weather
1.00272957;8.18E-5;0.8906;220.4488;137.8665;322.8007;0;-6.0E-8;0;Weather
1.00273056;8.11E-5;0.89;220.3746;139.4597;156.4958;0;-7.0E-8;0;Weather
1.00273208;7.99E-5;0.8889;220.2457;141.0111;106.0415;0;-8.0E-8;0;Weather
1.00273234;7.97E-5;0.8887;220.2339;141.5202;157.3789;0;-8.0E-8;0;Weather
1.0027331;7.85E-5;0.8882;220.1703;142.3487;312.091;0;-9.0E-8;0;Weather
1.00273393;7.84E-5;0.8877;220.1029;142.9069;119.8299;0;-1.0E-7;0;Weather
1.00273489;7.69E-5;0.887;220.0305;144.1559;313.2402;0;-1.2E-7;0;Weather
1.00273489;7.69E-5;0.887;220.0305;144.1559;313.2402;0;-1.2E-7;0;Weather
1.00273577;7.7E-5;0.8864;219.9606;144.4661;134.418;0;-1.4E-7;0;Weather
1.00273674;7.53E-5;0.8857;219.8866;145.5718;332.1559;0;-1.6E-7;0;Weather
1.00273714;7.54E-5;0.8853;219.8454;145.3861;56.9424;0;-1.6E-7;0;Weather
1.00273766;7.56E-5;0.885;219.8139;146.0577;161.6973;0;-1.7E-7;0;Weather
1.00273892;7.41E-5;0.8841;219.7037;146.3358;60.6822;0;-2.0E-7;0;Weather
1.00273943;7.46E-5;0.8838;219.6733;146.9353;163.7573;0;-2.1E-7;0;Weather
1.00274107;7.37E-5;0.8828;219.5405;147.2736;140.4637;0;-2.3E-7;0;Weather
1.00274195;7.2E-5;0.8821;219.4699;148.1258;321.0684;0;-2.4E-7;0;Weather
1.00274295;7.3E-5;0.8814;219.3909;148.0085;168.6037;0;-2.5E-7;0;Weather
1.00274359;7.16E-5;0.8811;219.3344;148.5972;297.6436;0;-2.5E-7;0;Weather
1.00274459;7.25E-5;0.8803;219.2576;148.1579;145.4698;0;-2.5E-7;0;Weather
1.00274636;7.21E-5;0.8791;219.1145;148.5077;148.0949;0;-2.5E-7;0;Weather
1.00274788;7.15E-5;0.8781;218.9821;148.5806;99.1363;0;-2.4E-7;0;Weather
1.00274902;7.07E-5;0.8773;218.8967;149.1315;331.8996;0;-2.3E-7;0;Weather
1.00274902;7.07E-5;0.8773;218.8967;149.1315;331.8996;0;-2.3E-7;0;Weather
1.00274997;7.15E-5;0.8767;218.8184;149.3539;166.5574;0;-2.2E-7;0;Weather
1.00275117;7.09E-5;0.8758;218.709;149.2513;52.5351;0;-2.1E-7;0;Weather
1.00275167;7.13E-5;0.8756;218.6762;149.7041;155.7551;0;-2.1E-7;0;Weather
1.00275294;7.1E-5;0.8747;218.5601;149.7026;55.0273;0;-2.0E-7;0;Weather
1.00275344;7.12E-5;0.8744;218.5277;150.142;158.2921;0;-2.0E-7;0;Weather
1.00275419;7.12E-5;0.874;218.4618;150.2403;310.0004;0;-1.9E-7;0;Weather
1.00275522;7.14E-5;0.8732;218.3781;150.7959;160.6042;0;-1.9E-7;0;Weather
1.00275597;7.17E-5;0.8728;218.3112;150.9506;316.0195;0;-1.8E-7;0;Weather
1.00275597;7.17E-5;0.8728;218.3112;150.9506;316.0195;0;-1.8E-7;0;Weather
1.00275699;7.17E-5;0.8721;218.2276;151.7031;162.6658;0;-1.8E-7;0;Weather
1.00275774;7.24E-5;0.8716;218.1608;151.9189;318.0249;0;-1.7E-7;0;Weather
1.00275876;7.22E-5;0.8709;218.0761;153.0214;164.3018;0;-1.7E-7;0;Weather
1.00275951;7.31E-5;0.8705;218.0095;153.2816;319.6164;0;-1.7E-7;0;Weather
1.00275951;7.31E-5;0.8705;218.0095;153.2816;319.6164;0;-1.7E-7;0;Weather
1.00276054;7.28E-5;0.8698;217.9238;154.6406;165.6753;0;-1.6E-7;0;Weather
1.00276129;7.39E-5;0.8694;217.8574;155.036;320.8426;0;-1.5E-7;0;Weather
1.00276193;7.39E-5;0.869;217.7937;156.388;89.1132;0;-1.5E-7;0;Weather
1.00276232;7.34E-5;0.8686;217.7708;156.6754;166.6031;0;-1.4E-7;0;Weather
1.00276289;7.41E-5;0.8684;217.7136;156.8365;283.9449;0;-1.4E-7;0;Weather
1.00276411;7.4E-5;0.8675;217.6167;158.9416;167.3268;0;-1.3E-7;0;Weather
1.00276486;7.51E-5;0.8671;217.5507;159.5152;322.3019;0;-1.2E-7;0;Weather
1.00276486;7.51E-5;0.8671;217.5507;159.5152;322.3019;0;-1.2E-7;0;Weather
1.00276574;7.47E-5;0.8665;217.4761;161.4644;134.0433;0;-1.0E-7;0;Weather
