MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
1.00265207;9.82E-5;13.3138;23.8035;276.1201;296.7476;0;2.2E-7;0;Weather
1.00265313;9.79E-5;13.3142;23.7977;279.9048;165.6046;0;2.0E-7;0;Weather
1.00265394;9.63E-5;13.3145;23.7945;282.378;298.2116;0;1.9E-7;0;Weather
1.00265467;9.54E-5;13.3148;23.791;284.6469;77.2894;0;1.8E-7;0;Weather
1.00265618;9.39E-5;13.3152;23.7857;288.6571;294.3841;0;1.7E-7;0;Weather
1.00265712;9.23E-5;13.3155;23.7822;291.1608;73.5751;0;1.6E-7;0;Weather
1.00265891;9.02E-5;13.316;23.7768;295.3291;292.4047;0;1.5E-7;0;Weather
1.00266007;8.84E-5;13.3162;23.7735;297.8185;69.6966;0;1.4E-7;0;Weather
1.00266351;8.41E-5;13.317;23.7647;304.5025;65.8005;0;1.2E-7;0;Weather
1.0026674;7.89E-5;13.3177;23.756;311.6724;61.3886;0;1.1E-7;0;Weather
1.00266972;7.61E-5;13.3181;23.7509;316.4518;263.5538;0;1.1E-7;0;Weather
1.00267371;7.11E-5;13.3187;23.7429;323.8262;225.588;0;1.1E-7;0;Weather
1.0026783;6.5E-5;13.3194;23.7339;331.6779;220.9683;0;1.1E-7;0;Weather
1.00267854;6.46E-5;13.3194;23.7334;331.8746;239.8646;0;1.1E-7;0;Weather
1.00268271;5.89E-5;13.3201;23.7253;338.9634;197.9975;0;1.2E-7;0;Weather
1.0026873;5.23E-5;13.3208;23.7161;346.4618;193.2912;0;1.3E-7;0;Weather
1.00268838;5.1E-5;13.3209;23.7138;347.3549;280.8416;0;1.3E-7;0;Weather
1.00269173;4.59E-5;13.3215;23.7069;353.9106;188.6619;0;1.4E-7;0;Weather
1.00269473;4.18E-5;13.3219;23.7005;356.9566;77.6173;0;1.5E-7;0;Weather
1.00269672;3.82E-5;13.3223;23.6959;1.3454;253.3551;0;1.6E-7;0;Weather
1.00270041;3.17E-5;13.3229;23.6871;6.8798;230.5457;0;1.7E-7;0;Weather
1.00270526;2.29E-5;13.3238;23.6743;8.6394;3.6829;0;2.0E-7;0;Weather
1.00270923;1.46E-5;13.3245;23.6627;7.4176;90.2432;0;2.2E-7;0;Weather
1.00271029;1.16E-5;13.3248;23.6592;6.0921;222.8022;0;2.3E-7;0;Weather
1.00271281;7.3E-6;13.3253;23.6508;342.8562;211.7644;0;2.5E-7;0;Weather
1.00271462;6.2E-6;13.3258;23.6442;315.4261;128.0938;0;2.6E-7;0;Weather
1.00271554;7.4E-6;13.326;23.6407;288.1096;292.2646;0;2.7E-7;0;Weather
1.00271757;1.14E-5;13.3266;23.6324;270.9369;269.4853;0;2.8E-7;0;Weather
1.00271969;1.74E-5;13.3272;23.623;265.4227;280.003;0;3.0E-7;0;Weather
1.00272016;1.88E-5;13.3274;23.6206;264.4562;10.5572;0;3.0E-7;0;Weather
1.00272199;2.44E-5;13.3281;23.6113;267.0446;12.8804;0;3.1E-7;0;Weather
1.00272322;2.84E-5;13.3285;23.6046;270.0521;274.3509;0;3.1E-7;0;Weather
1.00272507;3.54E-5;13.3293;23.5934;277.0537;351.528;0;3.0E-7;0;Weather
1.00272718;4.32E-5;13.3304;23.5798;284.9107;176.2162;0;2.9E-7;0;Weather
1.00272858;4.86E-5;13.331;23.5709;292.3507;173.9283;0;2.7E-7;0;Weather
1.00272916;4.96E-5;13.3313;23.5677;296.9152;300.777;0;2.6E-7;0;Weather
1.00273045;5.33E-5;13.3318;23.5602;303.1273;247.5019;0;2.4E-7;0;Weather
1.00273084;5.34E-5;13.332;23.5582;306.3313;323.1372;0;2.4E-7;0;Weather
1.00273252;5.71E-5;13.3326;23.55;314.0699;295.9142;0;2.1E-7;0;Weather
1.00273358;5.96E-5;13.3329;23.545;318.5671;140.3596;0;2.0E-7;0;Weather
1.00273475;5.99E-5;13.3333;23.5406;324.2815;315.4707;0;1.9E-7;0;Weather
1.00273591;6.3E-5;13.3336;23.5362;327.8944;137.614;0;1.8E-7;0;Weather
1.00273726;6.29E-5;13.3339;23.5319;333.2333;309.8454;0;1.7E-7;0;Weather
1.00273842;6.53E-5;13.3342;23.528;336.7761;107.4576;0;1.6E-7;0;Weather
1.00274021;6.56E-5;13.3346;23.523;342.4638;308.2086;0;1.5E-7;0;Weather
1.0027416;6.81E-5;13.3349;23.5192;346.1952;106.1927;0;1.4E-7;0;Weather
1.00274618;7.12E-5;13.3358;23.5082;357.6844;194.8047;0;1.3E-7;0;Weather
1.00275021;7.34E-5;13.3364;23.4994;7.0603;188.2523;0;1.3E-7;0;Weather
1.00275124;7.26E-5;13.3366;23.4973;8.5992;274.5739;0;1.3E-7;0;Weather
1.00275451;7.51E-5;13.3371;23.4907;15.348;181.2731;0;1.3E-7;0;Weather
