MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
1.00276863;0.0001547;10.3309;33.5043;300.8051;62.257;0;-3.02E-6;0;Weather
1.00276572;0.0001568;10.3315;33.5002;303.5668;277.9258;0;-3.04E-6;0;Weather
1.0027628;0.0001595;10.3321;33.4963;304.942;122.273;0;-3.05E-6;0;Weather
1.00276059;0.0001603;10.3326;33.493;306.8317;300.5761;0;-3.06E-6;0;Weather
1.00275893;0.0001614;10.333;33.4909;307.9046;60.8062;0;-3.07E-6;0;Weather
1.00275645;0.0001628;10.3337;33.4867;309.953;278.7049;0;-3.09E-6;0;Weather
1.00275477;0.0001634;10.3341;33.4842;311.2804;59.6161;0;-3.1E-6;0;Weather
1.00275271;0.0001643;10.3348;33.4805;313.454;258.9901;0;-3.1E-6;0;Weather
1.00274817;0.0001636;10.3363;33.4714;319.2224;32.0444;0;-3.13E-6;0;Weather
1.00274547;0.0001627;10.3374;33.4648;322.739;31.3455;0;-3.13E-6;0;Weather
1.00274532;0.000163;10.3375;33.4644;322.8947;57.0763;0;-3.13E-6;0;Weather
1.00274311;0.0001607;10.3385;33.4581;326.5682;30.3286;0;-3.13E-6;0;Weather
1.00274264;0.0001609;10.3388;33.4566;327.7287;109.9271;0;-3.13E-6;0;Weather
1.00274096;0.0001579;10.3396;33.4513;330.2883;29.4384;0;-3.13E-6;0;Weather
1.0027389;0.0001539;10.3407;33.4442;333.5924;28.9386;0;-3.12E-6;0;Weather
1.00273662;0.0001485;10.3419;33.4362;337.0213;66.7398;0;-3.11E-6;0;Weather
1.00273453;0.0001435;10.3428;33.4297;338.808;29.2897;0;-3.1E-6;0;Weather
1.00273304;0.0001394;10.3435;33.4251;340.5773;252.2081;0;-3.1E-6;0;Weather
1.00273159;0.0001359;10.3441;33.4208;341.1405;100.8735;0;-3.09E-6;0;Weather
1.00273037;0.0001329;10.3445;33.4176;342.0252;256.4195;0;-3.08E-6;0;Weather
1.0027293;0.0001313;10.3449;33.4148;341.9289;31.8237;0;-3.07E-6;0;Weather
1.00272781;0.0001269;10.3454;33.411;342.6729;214.1977;0;-3.06E-6;0;Weather
1.00272585;0.0001239;10.346;33.4061;342.5725;85.9475;0;-3.05E-6;0;Weather
1.00272298;0.000119;10.3469;33.3996;342.6102;36.7362;0;-3.04E-6;0;Weather
1.00272249;0.000118;10.347;33.3984;342.3496;91.9708;0;-3.03E-6;0;Weather
1.00271887;0.0001126;10.348;33.3906;341.2699;98.8013;0;-3.01E-6;0;Weather
1.00271887;0.0001126;10.348;33.3906;341.2699;98.8013;0;-3.02E-6;0;Weather
1.0027172;0.0001098;10.3485;33.3873;340.5543;257.1018;0;-3.0E-6;0;Weather
1.00271325;0.0001059;10.3494;33.3795;338.4055;264.5856;0;-2.99E-6;0;Weather
1.00271325;0.0001059;10.3494;33.3795;338.4055;264.5856;0;-2.98E-6;0;Weather
1.00270881;0.0001034;10.3505;33.3713;335.6445;294.3857;0;-2.97E-6;0;Weather
1.00270321;0.0001021;10.3517;33.3617;332.0536;35.4443;0;-2.95E-6;0;Weather
1.00270095;0.0001035;10.3522;33.3579;330.2738;218.6112;0;-2.94E-6;0;Weather
1.00269855;0.0001031;10.3527;33.3542;328.8287;41.4434;0;-2.94E-6;0;Weather
1.00269762;0.0001037;10.3529;33.3526;328.3773;116.1402;0;-2.93E-6;0;Weather
1.00269524;0.000106;10.3534;33.349;326.7832;296.2189;0;-2.93E-6;0;Weather
1.00269369;0.0001058;10.3537;33.3468;326.0888;46.9982;0;-2.93E-6;0;Weather
1.00268863;0.0001096;10.3547;33.3395;324.5876;51.2922;0;-2.93E-6;0;Weather
1.00268754;0.0001106;10.355;33.3379;324.4536;130.8169;0;-2.93E-6;0;Weather
1.00268343;0.0001152;10.3558;33.3325;323.3172;55.3308;0;-2.94E-6;0;Weather
1.00268261;0.0001159;10.356;33.3313;323.1627;113.6915;0;-2.93E-6;0;Weather
1.00267726;0.0001223;10.357;33.3243;322.9443;119.8068;0;-2.95E-6;0;Weather
1.002676;0.0001244;10.3573;33.3227;323.2389;207.6074;0;-2.96E-6;0;Weather
1.00267462;0.0001267;10.3575;33.3209;323.7004;301.1647;0;-2.96E-6;0;Weather
1.00267047;0.0001315;10.3584;33.3158;324.1916;225.1765;0;-2.98E-6;0;Weather
1.0026666;0.0001364;10.3591;33.3108;325.108;129.7345;0;-3.0E-6;0;Weather
1.00266448;0.0001392;10.3596;33.3081;326.6714;284.1416;0;-3.01E-6;0;Weather
1.00265919;0.0001453;10.3607;33.301;329.4441;310.9259;0;-3.04E-6;0;Weather
1.00265556;0.00015;10.3616;33.296;331.5685;234.9988;0;-3.06E-6;0;Weather
