MEAN_MOTION;ECCENTRICITY;INCLINATION;RA_OF_ASC_NODE;ARG_OF_PERICENTER;MEAN_ANOMALY;BSTAR;MEAN_MOTION_DOT;MEAN_MOTION_DDOT;TYPE
1.00261195;0.0001898;5.9299;55.9391;1.9225;31.3314;0;1.29E-6;0;Weather
1.00261449;0.0001952;5.9312;55.9366;1.5687;283.118;0;1.27E-6;0;Weather
1.00261681;0.000201;5.9321;55.9352;1.4716;103.0636;0;1.25E-6;0;Weather
1.00261925;0.0002075;5.9333;55.9334;1.7603;338.5168;0;1.23E-6;0;Weather
1.00261955;0.000208;5.9334;55.9334;1.7026;4.4714;0;1.23E-6;0;Weather
1.00262012;0.000209;5.9337;55.9329;1.5954;51.236;0;1.23E-6;0;Weather
1.0026235;0.000217;5.9352;55.9304;2.1655;340.8772;0;1.21E-6;0;Weather
1.00262382;0.0002177;5.9353;55.9303;2.1148;6.8425;0;1.21E-6;0;Weather
1.00262418;0.0002184;5.9355;55.9301;2.0573;32.7839;0;1.21E-6;0;Weather
1.00262829;0.0002266;5.9371;55.9273;2.8828;342.9238;0;1.19E-6;0;Weather
1.00262864;0.0002274;5.9373;55.9272;2.8686;8.8526;0;1.19E-6;0;Weather
1.002634;0.0002367;5.9392;55.9241;3.8753;12.0414;0;1.18E-6;0;Weather
1.00263491;0.0002387;5.9395;55.9233;3.9331;71.0772;0;1.18E-6;0;Weather
1.00263803;0.0002423;5.9405;55.9216;4.8521;265.6825;0;1.18E-6;0;Weather
1.00264076;0.0002474;5.9414;55.9204;5.16;68.6806;0;1.18E-6;0;Weather
1.00264434;0.0002506;5.9425;55.9184;6.1105;278.2946;0;1.18E-6;0;Weather
1.00264563;0.0002525;5.9428;55.918;6.2928;347.835;0;1.18E-6;0;Weather
1.00264656;0.0002544;5.9431;55.9175;6.4529;39.7039;0;1.18E-6;0;Weather
1.00265354;0.0002624;5.945;55.9137;8.0752;65.9376;0;1.19E-6;0;Weather
1.00265874;0.0002661;5.9465;55.9107;9.2139;350.4797;0;1.2E-6;0;Weather
1.00266051;0.0002688;5.947;55.9094;9.7787;87.4373;0;1.2E-6;0;Weather
1.0026653;0.0002708;5.9483;55.9064;10.7137;351.7628;0;1.2E-6;0;Weather
1.0026666;0.0002723;5.9486;55.9054;11.1556;60.7422;0;1.2E-6;0;Weather
1.00267171;0.0002737;5.95;55.9019;12.1431;353.1251;0;1.21E-6;0;Weather
1.00267242;0.0002742;5.9502;55.9014;12.3719;31.0081;0;1.21E-6;0;Weather
1.00267527;0.0002753;5.951;55.8992;13.1277;199.4467;0;1.22E-6;0;Weather
1.00267789;0.000275;5.9518;55.8973;13.4756;354.5903;0;1.22E-6;0;Weather
1.00267945;0.0002753;5.9522;55.896;14.0325;86.6315;0;1.22E-6;0;Weather
1.00268129;0.0002754;5.9528;55.8946;14.4037;200.9608;0;1.23E-6;0;Weather
1.00268335;0.0002746;5.9534;55.8929;14.5459;330.4033;0;1.23E-6;0;Weather
1.0026838;0.0002744;5.9535;55.8926;14.6405;356.1936;0;1.23E-6;0;Weather
1.002689;0.0002733;5.9551;55.8882;15.5803;332.0793;0;1.25E-6;0;Weather
1.002689;0.0002733;5.9551;55.8882;15.5803;332.0793;0;1.25E-6;0;Weather
1.00268941;0.000273;5.9552;55.8878;15.6571;357.9479;0;1.25E-6;0;Weather
1.00269475;0.0002704;5.9568;55.8828;16.509;359.8725;0;1.27E-6;0;Weather
1.00269654;0.0002685;5.9574;55.8811;16.9029;129.0969;0;1.27E-6;0;Weather
1.00269947;0.0002671;5.9584;55.8782;17.1247;336.1466;0;1.28E-6;0;Weather
1.00270158;0.0002643;5.9591;55.8761;17.3901;134.094;0;1.29E-6;0;Weather
1.00270234;0.0002637;5.9593;55.8752;17.5209;190.2997;0;1.3E-6;0;Weather
1.00270633;0.0002599;5.9607;55.871;17.6721;133.896;0;1.31E-6;0;Weather
1.00270899;0.0002579;5.9616;55.868;17.8338;341.0605;0;1.33E-6;0;Weather
1.00271048;0.0002557;5.9622;55.8664;17.7059;101.161;0;1.33E-6;0;Weather
1.00271344;0.0002528;5.9633;55.8629;17.8253;343.8627;0;1.35E-6;0;Weather
1.0027177;0.0002477;5.9649;55.858;17.5707;346.9112;0;1.37E-6;0;Weather
1.00271833;0.0002471;5.9652;55.8572;17.4505;39.6549;0;1.37E-6;0;Weather
1.00272176;0.0002431;5.9666;55.8532;17.0706;350.2222;0;1.39E-6;0;Weather
1.00272206;0.0002429;5.9667;55.8528;17.0175;16.1928;0;1.39E-6;0;Weather
1.0027243;0.0002405;5.9677;55.8502;16.3736;220.6402;0;1.39E-6;0;Weather
1.0027243;0.0002405;5.9677;55.8502;16.3736;220.6402;0;1.39E-6;0;Weather
1.00273451;0.000272;5.9709;55.8447;12.7062;3.0219;0;1.4E-6;0;Weather
1.00273291;0.0002349;5.9718;55.8402;14.3379;1.3965;0;1.4E-6;0;Weather
1.0027363;0.0002718;5.9717;55.8431;12.977;132.3408;0;1.39E-6;0;Weather
1.00274131;0.0002724;5.9737;55.8391;14.2176;101.1281;0;1.38E-6;0;Weather
1.00274172;0.0002724;5.9739;55.8387;14.2052;133.9231;0;1.38E-6;0;Weather
1.00274476;0.0002725;5.975;55.836;14.1914;7.1585;0;1.36E-6;0;Weather
1.0027463;0.0002687;5.9756;55.8342;14.3714;95.955;0;1.36E-6;0;Weather
1.00274716;0.0002687;5.9759;55.8334;14.2832;162.561;0;1.35E-6;0;Weather
1.00275112;0.000269;5.9774;55.8298;14.3755;105.1831;0;1.33E-6;0;Weather
1.0027522;0.0002689;5.9779;55.8288;14.2426;191.3363;0;1.32E-6;0;Weather
1.00275458;0.0002712;5.9783;55.8271;15.2956;11.6711;0;1.31E-6;0;Weather
1.00275554;0.0002715;5.9787;55.8262;15.5714;80.3748;0;1.3E-6;0;Weather
1.00275905;0.0002717;5.9803;55.8226;15.8542;13.9435;0;1.28E-6;0;Weather
1.00276018;0.0002719;5.9807;55.8216;16.0584;97.5798;0;1.27E-6;0;Weather
1.00276406;0.0002715;5.982;55.8184;15.9119;73.1295;0;1.25E-6;0;Weather
1.00276739;0.0002717;5.9833;55.8148;15.9908;353.5505;0;1.23E-6;0;Weather
1.0027684;0.0002717;5.9836;55.8139;15.9954;71.0448;0;1.23E-6;0;Weather
1.0027684;0.0002717;5.9836;55.8139;15.9954;71.0448;0;1.23E-6;0;Weather
1.00277656;0.0002683;5.9867;55.8046;16.0431;48.9179;0;1.21E-6;0;Weather
1.00278014;0.0002678;5.9876;55.8011;15.8586;2.1326;0;1.21E-6;0;Weather
1.00278456;0.0002667;5.9892;55.798;15.3825;5.4393;0;1.22E-6;0;Weather
1.00278456;0.0002667;5.9892;55.798;15.3825;5.4393;0;1.22E-6;0;Weather
1.00278816;0.0002654;5.9922;55.7961;16.2835;7.3623;0;1.22E-6;0;Weather
1.00278816;0.0002654;5.9922;55.7961;16.2835;7.3623;0;1.22E-6;0;Weather
1.00278971;0.0002644;5.9928;55.7946;15.8466;137.4256;0;1.22E-6;0;Weather
1.00279235;0.0002641;5.9938;55.792;15.8668;10.6201;0;1.23E-6;0;Weather
1.00279235;0.0002641;5.9938;55.792;15.8668;10.6201;0;1.23E-6;0;Weather
1.00279422;0.000264;5.9945;55.7903;15.8241;156.1113;0;1.23E-6;0;Weather
1.00279734;0.0002636;5.9956;55.7872;15.8782;64.2973;0;1.24E-6;0;Weather
1.00279838;0.0002637;5.9959;55.7863;15.8893;143.0269;0;1.24E-6;0;Weather
1.0028013;0.0002641;5.9969;55.7838;15.6456;16.5081;0;1.25E-6;0;Weather
1.0028013;0.0002641;5.9969;55.7838;15.6456;16.5081;0;1.24E-6;0;Weather
